course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A,Summer2020
CSE115L,Programming Language I Lab,1,D+,Summer2020
MAT116,Pre-Calculus,3,B+,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,A-,Summer2020
CSE173,Discrete Mathematics,3,C-,Fall2020
MAT120,Calculus I,3,D,Fall2020
CSE331L,Microprocessor Interfacing Lab,1,D+,Fall2020
CEE110,Engineering Drawing,1,A-,Fall2020
CSE215,Programming Language II,3,D+,Spring2021
CSE215L,Programming Language II Lab,1,C,Spring2021
MAT130,Calculus II,3,F,Spring2021
ECO101,Intro to Microeconomics,3,D+,Spring2021
