course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,A,Spring2022
CSE115,Programming Language I,3,A-,Spring2022
ENG111,Public Speaking,3,A,Spring2022
EEE452,Engineering Economics,3,B+,Spring2022
CSE173,Discrete Mathematics,3,A,Summer2022
MAT130,Calculus II,3,A-,Summer2022
PHY107,Physics I,3,A,Summer2022
PHY107L,Physics I Lab,1,B+,Summer2022
EEE141,Electrical Circuits I,3,A,Summer2022
EEE141L,Electrical Circuits I Lab,1,A-,Summer2022
SOC101,Intro to Sociology,3,B+,Summer2022
CSE101,Introduction to Python Programming,3,B-,Summer2022
CSE215,Programming Language II,3,B+,Fall2022
CSE215L,Programming Language II Lab,1,A-,Fall2022
MAT250,Calculus III,3,A,Fall2022
MAT125,Linear Algebra,3,B+,Fall2022
CSE115L,Programming Language I Lab,1,B+,Fall2022
CSE225,Data Structures & Algorithms,3,B,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,B,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,A,Spring2023
ECO101,Intro to Microeconomics,3,A-,Spring2023
CSE145,Introduction to Artificial Intelligence,3,C+,Spring2023
PHY108,Physics II,3,B+,Spring2023
CSE231,Digital Logic Design,3,A-,Summer2023
CSE231L,Digital Logic Design Lab,1,B,Summer2023
CSE231L,Digital Logic Design Lab,1,A,Summer2023
CSE299,Junior Design Project,1,B,Summer2023
CSE373,Design & Analysis of Algorithms,3,A-,Summer2023
BIO103L,Biology I Lab,1,B+,Summer2023
CSE327,Software Engineering,3,A,Summer2023
CSE332,Computer Organization & Architecture,3,B+,Fall2023
CSE311,Database Management Systems,3,A,Fall2023
HIS201,Modern History,3,B,Fall2023
PHY108L,Physics II Lab,1,B+,Fall2023
CEE110,Engineering Drawing,1,A,Fall2023
CSE311L,Database Management Systems Lab,1,A-,Spring2024
CSE323,Operating Systems Design,3,A-,Spring2024
CSE331L,Microprocessor Interfacing Lab,1,C+,Spring2024
MAT350,Complex Variables,3,A-,Spring2024
MAT361,Discrete Mathematics II,3,A-,Spring2024
CSE226,Fundamentals of Vibe Coding,3,A,Spring2024
