course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,B+,Summer2019
ECO101,Intro to Microeconomics,3,D,Summer2019
LAW200,Legal Environment of Business,3,B-,Summer2019
MKT202,Introduction to Marketing,3,B-,Summer2019
ACT201,Intro to Financial Accounting,3,D,Fall2019
INB372,International Business,3,B,Fall2019
ECO104,Intro to Macroeconomics,3,C-,Spring2020
MGT368,Entrepreneurship,3,A,Spring2020
MGT212,Principles of Management,3,C,Spring2020
MIS207,Management Information Systems,3,C-,Spring2020
ENG115,English Literature,3,A,Summer2020
ACT202,Intro to Managerial Accounting,3,C-,Summer2020
BEN205,Bengali Literature,3,F,Summer2020
CHN101,Chinese Language,3,W,Summer2020
PAD201,Public Administration,3,C+,Fall2020
POL101,Intro to Political Science,3,D+,Fall2020
PHI401,Ethics / Philosophy,3,D+,Fall2020
MIS107,Introduction to Computers,3,B+,Spring2021
SOC101,Intro to Sociology,3,D,Spring2021
PSY101,Intro to Psychology,3,A-,Summer2021
PBH101,Public Health,3,C+,Summer2021
PBH101L,Public Health Lab,1,W,Summer2021
PHY107,Physics I,3,B-,Summer2021
PHY107L,Physics I Lab,1,C+,Summer2021
HIS103,History of South Asia,3,C,Fall2021
HIS101,Bangladesh History,3,C+,Fall2021
