course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,C-,Summer2020
ECO101,Intro to Microeconomics,3,F,Summer2020
ACT201,Intro to Financial Accounting,3,C-,Fall2020
MIS107,Introduction to Computers,3,D+,Fall2020
BUS251,Business Communication,3,D+,Spring2021
ENG103,Intermediate Composition,3,F,Spring2021
ACT202,Intro to Managerial Accounting,3,C-,Summer2021
ENG103,Intermediate Composition,3,I,Fall2021
ENG103,Intermediate Composition,3,D+,Spring2022
INB372,International Business,3,D,Summer2022
MIS207,Management Information Systems,3,F,Summer2022
LAW200,Legal Environment of Business,3,I,Summer2022
MIS207,Management Information Systems,3,I,Fall2022
MGT368,Entrepreneurship,3,D+,Fall2022
MGT212,Principles of Management,3,C-,Fall2022
MIS207,Management Information Systems,3,F,Spring2023
LAW200,Legal Environment of Business,3,C-,Summer2023
MIS207,Management Information Systems,3,D,Fall2023
PHI401,Ethics / Philosophy,3,I,Fall2023
BEN205,Bengali Literature,3,D,Spring2024
PHI401,Ethics / Philosophy,3,F,Spring2024
ECO101,Intro to Microeconomics,3,D,Summer2024
PHI401,Ethics / Philosophy,3,D,Summer2024
POL104,Political Science,3,D,Fall2024
POL101,Intro to Political Science,3,F,Fall2024
