course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D,Fall2019
CSE115L,Programming Language I Lab,1,C-,Fall2019
MAT116,Pre-Calculus,3,C,Fall2019
CSE215L,Programming Language II Lab,1,C-,Fall2019
ANT101,Anthropology,3,C+,Fall2019
CSE173,Discrete Mathematics,3,B-,Spring2020
MAT120,Calculus I,3,C-,Spring2020
EEE111,Analog Electronics I,3,D,Spring2020
EEE111L,Analog Electronics I Lab,1,C-,Spring2020
CSE215,Programming Language II,3,C,Summer2020
MAT130,Calculus II,3,C+,Summer2020
ENG111,Public Speaking,3,C,Summer2020
CSE225,Data Structures & Algorithms,3,B-,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,C-,Fall2020
MAT250,Calculus III,3,C-,Fall2020
CSE231,Digital Logic Design,3,B,Spring2021
CSE231L,Digital Logic Design Lab,1,C-,Spring2021
CSE332,Computer Organization & Architecture,3,C-,Summer2021
CSE299,Junior Design Project,1,F,Summer2021
CSE299,Junior Design Project,1,D+,Fall2021
CSE311,Database Management Systems,3,C,Fall2021
CSE311L,Database Management Systems Lab,1,C,Fall2021
CSE323,Operating Systems Design,3,D,Spring2022
CSE327,Software Engineering,3,C,Spring2022
PHY108L,Physics II Lab,1,C-,Spring2022
