course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,B,Fall2019
MKT202,Introduction to Marketing,3,W,Fall2019
MIS107,Introduction to Computers,3,W,Spring2020
ENG103,Intermediate Composition,3,F,Spring2020
BUS251,Business Communication,3,A,Summer2020
ECO101,Intro to Microeconomics,3,F,Summer2020
MIS107,Introduction to Computers,3,C+,Summer2020
ENG103,Intermediate Composition,3,W,Fall2020
ENG103,Intermediate Composition,3,F,Spring2021
MKT202,Introduction to Marketing,3,B+,Spring2021
ECO101,Intro to Microeconomics,3,C,Spring2021
LAW200,Legal Environment of Business,3,A,Summer2021
ECO104,Intro to Macroeconomics,3,W,Summer2021
ACT202,Intro to Managerial Accounting,3,W,Fall2021
ECO104,Intro to Macroeconomics,3,B+,Fall2021
ACT202,Intro to Managerial Accounting,3,B,Spring2022
ENG103,Intermediate Composition,3,D,Summer2022
INB372,International Business,3,C,Fall2022
MGT368,Entrepreneurship,3,C,Fall2022
MGT212,Principles of Management,3,A,Spring2023
MIS207,Management Information Systems,3,W,Spring2023
