course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D+,Fall2019
CSE115,Programming Language I,3,C-,Fall2019
CSE115L,Programming Language I Lab,1,I,Fall2019
PHY108,Physics II,3,F,Fall2019
CSE173,Discrete Mathematics,3,D,Spring2020
MAT130,Calculus II,3,D,Spring2020
CHE101L,Chemistry I Lab,1,D,Spring2020
EEE452,Engineering Economics,3,D+,Spring2020
PHI104,Introduction to Ethics,3,D,Spring2020
CSE215,Programming Language II,3,D,Summer2020
CSE215L,Programming Language II Lab,1,D,Summer2020
MAT250,Calculus III,3,F,Summer2020
GEO205,Geography,3,F,Summer2020
CSE225,Data Structures & Algorithms,3,F,Fall2020
MAT250,Calculus III,3,F,Fall2020
CSE145,Introduction to Artificial Intelligence,3,D,Fall2020
CSE225,Data Structures & Algorithms,3,F,Spring2021
MAT250,Calculus III,3,F,Spring2021
GEO205,Geography,3,D+,Spring2021
CSE331,Microprocessor Interfacing,3,F,Spring2021
CSE225,Data Structures & Algorithms,3,I,Summer2021
MAT250,Calculus III,3,F,Summer2021
ENG105,Advanced Composition,3,D,Summer2021
PHY108,Physics II,3,D,Summer2021
PHY108L,Physics II Lab,1,D,Summer2021
CHE101,Chemistry I,3,C-,Summer2021
CSE225,Data Structures & Algorithms,3,F,Fall2021
MAT250,Calculus III,3,C-,Fall2021
EEE141L,Electrical Circuits I Lab,1,D+,Fall2021
PHY107,Physics I,3,F,Fall2021
CSE225,Data Structures & Algorithms,3,D,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,F,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,D+,Spring2022
MAT361,Discrete Mathematics II,3,F,Spring2022
CSE331,Microprocessor Interfacing,3,D+,Spring2022
CSE231,Digital Logic Design,3,D,Summer2022
CSE231L,Digital Logic Design Lab,1,D,Summer2022
CSE231L,Digital Logic Design Lab,1,I,Summer2022
CSE425,Concepts of Programming Languages,3,F,Summer2022
