course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Fall2023
MAT116,Pre-Calculus,3,B-,Fall2023
MAT125,Linear Algebra,3,B,Fall2023
CSE173,Discrete Mathematics,3,B,Spring2024
MAT120,Calculus I,3,B+,Spring2024
CSE115L,Programming Language I Lab,1,B,Spring2024
CSE215,Programming Language II,3,B-,Summer2024
CSE215L,Programming Language II Lab,1,B+,Summer2024
MAT130,Calculus II,3,B+,Summer2024
PHY108,Physics II,3,C+,Summer2024
PHY108L,Physics II Lab,1,B+,Summer2024
CSE225,Data Structures & Algorithms,3,A,Fall2024
CSE225L,Data Structures & Algorithms Lab,1,B+,Fall2024
MAT250,Calculus III,3,B,Fall2024
CEE110,Engineering Drawing,1,A-,Fall2024
CSE225L,Data Structures & Algorithms Lab,1,B+,Fall2024
ENV203,Environmental Studies,3,A-,Fall2024
