course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Summer2020
MAT116,Pre-Calculus,3,F,Summer2020
BIO103,Biology I,3,A,Summer2020
BIO103L,Biology I Lab,1,C,Summer2020
ENG111,Public Speaking,3,B,Summer2020
CSE173,Discrete Mathematics,3,D,Fall2020
MAT116,Pre-Calculus,3,B-,Fall2020
CSE327,Software Engineering,3,D,Fall2020
PHY108L,Physics II Lab,1,D+,Fall2020
PHI104,Introduction to Ethics,3,B+,Fall2020
MAT120,Calculus I,3,A,Spring2021
CSE215,Programming Language II,3,C,Spring2021
CSE215L,Programming Language II Lab,1,A-,Spring2021
ECO101,Intro to Microeconomics,3,C,Spring2021
ENG105,Advanced Composition,3,B-,Spring2021
HIS101,Bangladesh History,3,C-,Spring2021
CSE225,Data Structures & Algorithms,3,C-,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,C+,Summer2021
MAT130,Calculus II,3,C-,Summer2021
POL101,Intro to Political Science,3,B,Summer2021
CSE145,Introduction to Artificial Intelligence,3,B-,Summer2021
