course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C-,Summer2020
CSE115L,Programming Language I Lab,1,A-,Summer2020
MAT116,Pre-Calculus,3,A-,Summer2020
PHY108L,Physics II Lab,1,C-,Summer2020
CSE231L,Digital Logic Design Lab,1,B,Summer2020
BIO103,Biology I,3,W,Summer2020
CSE173,Discrete Mathematics,3,W,Fall2020
MAT120,Calculus I,3,F,Fall2020
CSE215L,Programming Language II Lab,1,C+,Fall2020
GEO205,Geography,3,D+,Fall2020
PHY108,Physics II,3,F,Fall2020
CSE173,Discrete Mathematics,3,D,Spring2021
MAT120,Calculus I,3,C,Spring2021
CEE110,Engineering Drawing,1,B-,Spring2021
CSE215,Programming Language II,3,C+,Summer2021
MAT130,Calculus II,3,B,Summer2021
PHY107L,Physics I Lab,1,C,Summer2021
EEE452,Engineering Economics,3,C,Summer2021
ENG105,Advanced Composition,3,D+,Summer2021
CSE225,Data Structures & Algorithms,3,A,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,C-,Fall2021
MAT250,Calculus III,3,C+,Fall2021
ENG103,Intermediate Composition,3,C+,Fall2021
CSE231,Digital Logic Design,3,D,Spring2022
CSE299,Junior Design Project,1,C+,Spring2022
EEE111L,Analog Electronics I Lab,1,B,Spring2022
CSE226,Fundamentals of Vibe Coding,3,C,Spring2022
CSE331L,Microprocessor Interfacing Lab,1,C,Spring2022
CSE332,Computer Organization & Architecture,3,C-,Summer2022
CSE311,Database Management Systems,3,A-,Summer2022
CSE311L,Database Management Systems Lab,1,C,Summer2022
PHI104,Introduction to Ethics,3,D,Summer2022
CSE323,Operating Systems Design,3,B,Fall2022
CSE327,Software Engineering,3,B-,Fall2022
MAT361,Discrete Mathematics II,3,D+,Fall2022
HIS102,World Civilization,3,D+,Fall2022
CSE331,Microprocessor Interfacing,3,B-,Spring2023
CSE373,Design & Analysis of Algorithms,3,B+,Spring2023
HIS101,Bangladesh History,3,C+,Spring2023
CHE101L,Chemistry I Lab,1,B-,Spring2023
CSE425,Concepts of Programming Languages,3,C+,Summer2023
EEE141,Electrical Circuits I,3,A,Summer2023
CSE461,Robotics,3,B-,Summer2023
PHI201,Logic,3,F,Summer2023
