course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,A,Spring2019
ECO101,Intro to Microeconomics,3,C+,Spring2019
ACT201,Intro to Financial Accounting,3,B+,Spring2019
MIS107,Introduction to Computers,3,A,Spring2019
BUS251,Business Communication,3,B+,Spring2019
ECO104,Intro to Macroeconomics,3,C+,Summer2019
MKT202,Introduction to Marketing,3,F,Summer2019
MIS207,Management Information Systems,3,C,Summer2019
LAW200,Legal Environment of Business,3,C+,Summer2019
ACT202,Intro to Managerial Accounting,3,B+,Fall2019
MGT368,Entrepreneurship,3,D,Fall2019
ENG105,Advanced Composition,3,B+,Fall2019
INB372,International Business,3,C-,Fall2019
CHN101,Chinese Language,3,C,Spring2020
ENG115,English Literature,3,A,Spring2020
PHI401,Ethics / Philosophy,3,B,Spring2020
MKT202,Introduction to Marketing,3,D,Spring2020
GEO205,Geography,3,B+,Summer2020
POL101,Intro to Political Science,3,B+,Summer2020
MGT212,Principles of Management,3,D+,Summer2020
SOC101,Intro to Sociology,3,B-,Summer2020
POL104,Political Science,3,F,Summer2020
ENV107,Environmental Science,3,A-,Fall2020
CHE101,Chemistry I,3,C-,Fall2020
BIO103,Biology I,3,C+,Fall2020
BIO103L,Biology I Lab,1,C-,Fall2020
PBH101,Public Health,3,A-,Fall2020
PBH101L,Public Health Lab,1,A,Fall2020
