course_code,course_name,credits,grade,semester
MIS207,Management Information Systems,3,B+,Spring2019
MIS107,Introduction to Computers,3,A-,Spring2019
LAW200,Legal Environment of Business,3,C+,Spring2019
ECO101,Intro to Microeconomics,3,B+,Spring2019
ACT201,Intro to Financial Accounting,3,B,Spring2019
BUS251,Business Communication,3,B,Spring2019
BEN205,Bengali Literature,3,A-,Summer2019
MGT212,Principles of Management,3,A,Summer2019
INB372,International Business,3,A-,Summer2019
PHI401,Ethics / Philosophy,3,B,Summer2019
MGT368,Entrepreneurship,3,C+,Summer2019
ACT202,Intro to Managerial Accounting,3,B+,Summer2019
ECO104,Intro to Macroeconomics,3,B,Fall2019
SOC101,Intro to Sociology,3,B,Fall2019
GEO205,Geography,3,B,Fall2019
MKT202,Introduction to Marketing,3,B-,Fall2019
POL104,Political Science,3,A-,Fall2019
PHY107,Physics I,3,B+,Spring2020
CHE101,Chemistry I,3,B+,Spring2020
PSY101,Intro to Psychology,3,B,Spring2020
PSY101L,Psychology Lab,1,C+,Spring2020
ENV107,Environmental Science,3,B+,Spring2020
HIS205,Modern History,3,B-,Summer2020
MKT337,Promotional Management,3,B,Summer2020
HIS101,Bangladesh History,3,B,Summer2020
MKT344,Consumer Behaviour,3,C+,Summer2020
MKT465,Brand Management,3,B-,Fall2020
MKT417,Export-Import Management,3,B-,Fall2020
MKT470,Marketing Research,3,C-,Fall2020
MKT460,Strategic Marketing,3,B+,Fall2020
MKT412,Services Marketing,3,B+,Fall2020
MKT445,Sales Management,3,A-,Spring2021
MKT355,Agricultural Marketing,3,B+,Spring2021
MKT450,Marketing Channels,3,B+,Spring2021
MKT330,Retail Management,3,B,Spring2021
MKT382,International Marketing,3,C+,Spring2021
MKT475,Marketing Analytics,3,A-,Summer2021
BUS498,Internship,4,C,Fall2024
