course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,B,Fall2019
ACT201,Intro to Financial Accounting,3,C,Fall2019
MKT202,Introduction to Marketing,3,B,Fall2019
MIS107,Introduction to Computers,3,D+,Fall2019
INB372,International Business,3,W,Spring2020
BUS251,Business Communication,3,B,Spring2020
LAW200,Legal Environment of Business,3,B,Spring2020
MGT212,Principles of Management,3,B+,Summer2020
ACT202,Intro to Managerial Accounting,3,F,Summer2020
MIS207,Management Information Systems,3,C+,Summer2020
INB372,International Business,3,C-,Summer2020
ECO101,Intro to Microeconomics,3,C-,Fall2020
PHI401,Ethics / Philosophy,3,F,Fall2020
ACT202,Intro to Managerial Accounting,3,D+,Fall2020
ENG105,Advanced Composition,3,B,Spring2021
BEN205,Bengali Literature,3,C-,Spring2021
MGT368,Entrepreneurship,3,B+,Spring2021
PHI401,Ethics / Philosophy,3,A,Spring2021
ECO104,Intro to Macroeconomics,3,D+,Spring2021
SOC101,Intro to Sociology,3,C-,Summer2021
GEO205,Geography,3,A-,Summer2021
POL101,Intro to Political Science,3,A,Summer2021
ENV107,Environmental Science,3,C+,Fall2021
ENV107L,Environmental Science Lab,1,C-,Fall2021
PHY107,Physics I,3,B+,Fall2021
PSY101,Intro to Psychology,3,A,Fall2021
HIS101,Bangladesh History,3,B+,Spring2022
HIS103,History of South Asia,3,B-,Spring2022
MKT337,Promotional Management,3,C-,Spring2022
MKT344,Consumer Behaviour,3,C,Spring2022
HIS102,World Civilization,3,C,Spring2022
MKT417,Export-Import Management,3,F,Summer2022
MKT382,International Marketing,3,C,Summer2022
MKT412,Services Marketing,3,A-,Summer2022
MKT465,Brand Management,3,B,Summer2022
MKT460,Strategic Marketing,3,B,Summer2022
MKT470,Marketing Research,3,C,Fall2022
MKT355,Agricultural Marketing,3,F,Fall2022
MKT417,Export-Import Management,3,C+,Fall2022
MKT450,Marketing Channels,3,C,Fall2022
MKT330,Retail Management,3,C+,Spring2023
MKT475,Marketing Analytics,3,C-,Spring2023
MKT355,Agricultural Marketing,3,A-,Spring2023
MKT445,Sales Management,3,C,Summer2023
BUS498,Internship,4,W,Fall2023
