course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,D,Spring2023
ECO101,Intro to Microeconomics,3,W,Spring2023
BUS251,Business Communication,3,F,Spring2023
ECO101,Intro to Microeconomics,3,F,Summer2023
MKT202,Introduction to Marketing,3,D+,Summer2023
ACT201,Intro to Financial Accounting,3,D+,Summer2023
LAW200,Legal Environment of Business,3,D,Fall2023
MIS207,Management Information Systems,3,W,Fall2023
ECO101,Intro to Microeconomics,3,W,Fall2023
ACT202,Intro to Managerial Accounting,3,C,Fall2023
BUS251,Business Communication,3,D+,Spring2024
MGT368,Entrepreneurship,3,D+,Spring2024
MIS207,Management Information Systems,3,C-,Spring2024
INB372,International Business,3,D,Spring2024
BEN205,Bengali Literature,3,D,Summer2024
MGT212,Principles of Management,3,W,Summer2024
POL104,Political Science,3,D,Fall2024
PHI401,Ethics / Philosophy,3,F,Fall2024
POL101,Intro to Political Science,3,D+,Fall2024
MGT212,Principles of Management,3,D+,Fall2024
