course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B,Summer2020
CSE115,Programming Language I,3,B+,Summer2020
CSE115L,Programming Language I Lab,1,A-,Summer2020
CSE331,Microprocessor Interfacing,3,A,Summer2020
CSE173,Discrete Mathematics,3,B+,Fall2020
MAT130,Calculus II,3,B-,Fall2020
BIO103,Biology I,3,B,Fall2020
CSE215,Programming Language II,3,A,Spring2021
MAT250,Calculus III,3,A-,Spring2021
CSE311L,Database Management Systems Lab,1,A,Spring2021
ENG103,Intermediate Composition,3,B+,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,C+,Spring2021
CSE225,Data Structures & Algorithms,3,B,Summer2021
CSE215L,Programming Language II Lab,1,A-,Summer2021
PHY108L,Physics II Lab,1,B,Summer2021
ANT101,Anthropology,3,B-,Summer2021
