course_code,course_name,credits,grade,semester
CEE110,Engineering Drawing,1,B+,Fall2021
CSE115,Programming Language I,3,B+,Fall2021
CSE115L,Programming Language I Lab,1,B-,Fall2021
CSE215L,Programming Language II Lab,1,B+,Fall2021
CSE231L,Digital Logic Design Lab,1,A-,Fall2021
ENG105,Advanced Composition,3,B+,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,A-,Spring2022
EEE111,Analog Electronics I,3,A-,Spring2022
EEE111L,Analog Electronics I Lab,1,B+,Spring2022
BIO103,Biology I,3,B,Spring2022
BIO103L,Biology I Lab,1,C+,Spring2022
ENG111,Public Speaking,3,A-,Spring2022
MAT125,Linear Algebra,3,A-,Summer2022
PHY108L,Physics II Lab,1,A,Summer2022
CSE331L,Microprocessor Interfacing Lab,1,C+,Summer2022
MKT470,Marketing Research,3,A-,Fall2022
MIS107,Introduction to Computers,3,C,Fall2022
MKT330,Retail Management,3,A,Fall2022
MKT465,Brand Management,3,C+,Spring2023
BUS251,Business Communication,3,B+,Spring2023
MKT337,Promotional Management,3,B+,Spring2023
PHI401,Ethics / Philosophy,3,B-,Summer2023
LAW200,Legal Environment of Business,3,A,Summer2023
MKT355,Agricultural Marketing,3,B,Summer2023
INB372,International Business,3,B,Summer2023
MKT344,Consumer Behaviour,3,B+,Fall2023
MIS207,Management Information Systems,3,D+,Fall2023
MKT475,Marketing Analytics,3,C,Fall2023
MKT445,Sales Management,3,A,Fall2023
MKT202,Introduction to Marketing,3,D,Spring2024
ACT201,Intro to Financial Accounting,3,B+,Spring2024
MKT382,International Marketing,3,C-,Spring2024
ACT202,Intro to Managerial Accounting,3,W,Summer2024
MKT412,Services Marketing,3,C-,Summer2024
MGT368,Entrepreneurship,3,A,Summer2024
ACT202,Intro to Managerial Accounting,3,F,Fall2024
MKT417,Export-Import Management,3,C-,Fall2024
ECO101,Intro to Microeconomics,3,B,Fall2024
MKT450,Marketing Channels,3,C+,Fall2024
