course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,F,Summer2019
MAT116,Pre-Calculus,3,I,Summer2019
CSE115,Programming Language I,3,C-,Fall2019
MAT116,Pre-Calculus,3,D,Fall2019
ECO101,Intro to Microeconomics,3,D,Fall2019
CSE173,Discrete Mathematics,3,D,Spring2020
MAT120,Calculus I,3,F,Spring2020
MAT120,Calculus I,3,F,Summer2020
CSE215,Programming Language II,3,D+,Summer2020
CSE215L,Programming Language II Lab,1,D+,Summer2020
CSE225,Data Structures & Algorithms,3,C-,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,I,Fall2020
MAT120,Calculus I,3,D+,Fall2020
CSE231,Digital Logic Design,3,D+,Spring2021
MAT130,Calculus II,3,F,Spring2021
CSE332,Computer Organization & Architecture,3,D,Summer2021
MAT130,Calculus II,3,D+,Summer2021
MAT250,Calculus III,3,D,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,D,Fall2021
EEE141,Electrical Circuits I,3,F,Fall2021
HIS101,Bangladesh History,3,I,Fall2021
CSE231L,Digital Logic Design Lab,1,F,Spring2022
CSE299,Junior Design Project,1,C-,Spring2022
ENG105,Advanced Composition,3,D,Spring2022
CSE231L,Digital Logic Design Lab,1,I,Summer2022
CSE311,Database Management Systems,3,C-,Summer2022
CSE311L,Database Management Systems Lab,1,I,Summer2022
SOC101,Intro to Sociology,3,D,Summer2022
PHY108,Physics II,3,F,Summer2022
CSE231L,Digital Logic Design Lab,1,F,Fall2022
CSE311L,Database Management Systems Lab,1,D,Fall2022
BIO103,Biology I,3,F,Fall2022
CHE101,Chemistry I,3,D,Fall2022
CHE101L,Chemistry I Lab,1,D,Fall2022
CSE231L,Digital Logic Design Lab,1,D+,Spring2023
CSE323,Operating Systems Design,3,C-,Spring2023
CEE110,Engineering Drawing,1,F,Spring2023
BIO103L,Biology I Lab,1,C-,Spring2023
CSE327,Software Engineering,3,D+,Summer2023
CSE331,Microprocessor Interfacing,3,I,Summer2023
EEE111L,Analog Electronics I Lab,1,C-,Summer2023
POL104,Political Science,3,D,Summer2023
