course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,C-,Summer2019
ECO101,Intro to Microeconomics,3,A-,Summer2019
ACT201,Intro to Financial Accounting,3,B-,Fall2019
BUS251,Business Communication,3,B-,Fall2019
ECO104,Intro to Macroeconomics,3,A,Fall2019
MIS207,Management Information Systems,3,C+,Spring2020
MKT202,Introduction to Marketing,3,A,Spring2020
LAW200,Legal Environment of Business,3,D,Spring2020
INB372,International Business,3,B-,Spring2020
MIS107,Introduction to Computers,3,C-,Summer2020
ACT202,Intro to Managerial Accounting,3,D,Summer2020
MGT368,Entrepreneurship,3,C,Summer2020
MGT212,Principles of Management,3,C,Fall2020
ENG115,English Literature,3,B+,Fall2020
PHI401,Ethics / Philosophy,3,F,Fall2020
POL104,Political Science,3,B,Spring2021
ENG105,Advanced Composition,3,C+,Spring2021
PHI401,Ethics / Philosophy,3,B-,Summer2021
ANT101,Anthropology,3,D,Summer2021
ENV107,Environmental Science,3,D,Fall2021
PSY101,Intro to Psychology,3,A-,Fall2021
PSY101L,Psychology Lab,1,F,Fall2021
INB400,International Trade and Finance,3,C,Spring2022
HIS103,History of South Asia,3,B+,Spring2022
HIS205,Modern History,3,B+,Spring2022
