course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,W,Spring2019
ECO101,Intro to Microeconomics,3,C,Spring2019
MIS107,Introduction to Computers,3,C,Summer2019
ACT201,Intro to Financial Accounting,3,B,Summer2019
BUS251,Business Communication,3,B+,Summer2019
ECO104,Intro to Macroeconomics,3,W,Summer2019
ECO104,Intro to Macroeconomics,3,B+,Fall2019
MKT202,Introduction to Marketing,3,C+,Fall2019
ACT202,Intro to Managerial Accounting,3,A,Spring2020
MIS207,Management Information Systems,3,C,Spring2020
ENG103,Intermediate Composition,3,D,Spring2020
ENG105,Advanced Composition,3,A,Summer2020
MGT368,Entrepreneurship,3,A,Summer2020
MGT212,Principles of Management,3,F,Summer2020
PHI401,Ethics / Philosophy,3,F,Fall2020
MGT212,Principles of Management,3,B,Fall2020
CHN101,Chinese Language,3,A,Spring2021
PHI401,Ethics / Philosophy,3,W,Spring2021
ENG115,English Literature,3,D,Spring2021
BEN205,Bengali Literature,3,W,Spring2021
LAW200,Legal Environment of Business,3,F,Summer2021
INB372,International Business,3,W,Summer2021
PAD201,Public Administration,3,A,Summer2021
POL101,Intro to Political Science,3,W,Summer2021
