course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,D,Fall2020
MIS107,Introduction to Computers,3,C-,Fall2020
ECO101,Intro to Microeconomics,3,F,Fall2020
ACT201,Intro to Financial Accounting,3,D+,Fall2020
INB372,International Business,3,I,Spring2021
ACT202,Intro to Managerial Accounting,3,C-,Spring2021
MIS207,Management Information Systems,3,D,Spring2021
ECO101,Intro to Microeconomics,3,C-,Spring2021
BUS251,Business Communication,3,D+,Spring2021
MGT212,Principles of Management,3,F,Summer2021
ECO104,Intro to Macroeconomics,3,F,Summer2021
LAW200,Legal Environment of Business,3,D,Summer2021
ECO104,Intro to Macroeconomics,3,F,Fall2021
MGT368,Entrepreneurship,3,D+,Fall2021
PHI401,Ethics / Philosophy,3,D,Fall2021
MGT212,Principles of Management,3,D,Fall2021
ENG115,English Literature,3,I,Fall2021
BEN205,Bengali Literature,3,D,Spring2022
ENG115,English Literature,3,C-,Spring2022
CHN101,Chinese Language,3,C-,Spring2022
ECO104,Intro to Macroeconomics,3,F,Summer2022
POL104,Political Science,3,C-,Summer2022
POL101,Intro to Political Science,3,D+,Summer2022
ENV107,Environmental Science,3,D+,Fall2022
ENV107L,Environmental Science Lab,1,C-,Fall2022
ANT101,Anthropology,3,I,Fall2022
ECO104,Intro to Macroeconomics,3,F,Fall2022
BIO103,Biology I,3,F,Fall2022
INB372,International Business,3,C-,Fall2022
SOC101,Intro to Sociology,3,D,Spring2023
ECO104,Intro to Macroeconomics,3,F,Spring2023
ANT101,Anthropology,3,D,Spring2023
HIS101,Bangladesh History,3,I,Summer2023
HIS103,History of South Asia,3,C-,Summer2023
HIS102,World Civilization,3,C-,Summer2023
MGT410,Entrepreneurship II,3,F,Fall2023
MGT321,Organizational Behavior,3,D+,Fall2023
ECO104,Intro to Macroeconomics,3,D,Fall2023
MGT350,Managing Quality,3,C-,Fall2023
MGT490,Project Management,3,F,Fall2023
