course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D,Fall2019
CSE115,Programming Language I,3,C,Fall2019
CSE115L,Programming Language I Lab,1,F,Fall2019
BIO103L,Biology I Lab,1,F,Fall2019
CSE173,Discrete Mathematics,3,W,Spring2020
MAT130,Calculus II,3,C,Spring2020
EEE111L,Analog Electronics I Lab,1,W,Spring2020
CSE173,Discrete Mathematics,3,F,Summer2020
MAT250,Calculus III,3,C,Summer2020
CSE101,Introduction to Python Programming,3,D,Summer2020
CSE173,Discrete Mathematics,3,C,Fall2020
CSE215L,Programming Language II Lab,1,W,Fall2020
CHE101,Chemistry I,3,C-,Fall2020
CHE101L,Chemistry I Lab,1,C,Fall2020
CSE215,Programming Language II,3,F,Spring2021
CSE215L,Programming Language II Lab,1,D,Spring2021
ECO101,Intro to Microeconomics,3,D+,Spring2021
CSE215,Programming Language II,3,D+,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,W,Summer2021
EEE141L,Electrical Circuits I Lab,1,D+,Summer2021
CSE145,Introduction to Artificial Intelligence,3,F,Summer2021
CSE225,Data Structures & Algorithms,3,W,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,C,Fall2021
CSE231L,Digital Logic Design Lab,1,C-,Fall2021
CSE225,Data Structures & Algorithms,3,F,Spring2022
CSE299,Junior Design Project,1,D+,Spring2022
CSE327,Software Engineering,3,D+,Spring2022
PHY107L,Physics I Lab,1,W,Spring2022
MAT350,Complex Variables,3,C,Spring2022
