course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,T,Fall2020
MKT202,Introduction to Marketing,3,A,Fall2020
ACT201,Intro to Financial Accounting,3,A-,Fall2020
ACT202,Intro to Managerial Accounting,3,C,Spring2021
LAW200,Legal Environment of Business,3,A-,Spring2021
ECO104,Intro to Macroeconomics,3,A,Spring2021
MIS207,Management Information Systems,3,A-,Summer2021
BUS251,Business Communication,3,T,Summer2021
MIS107,Introduction to Computers,3,C+,Summer2021
MGT212,Principles of Management,3,T,Fall2021
MGT368,Entrepreneurship,3,A-,Fall2021
INB372,International Business,3,A-,Spring2022
ENG115,English Literature,3,C+,Spring2022
POL104,Political Science,3,C+,Summer2022
PHI401,Ethics / Philosophy,3,C+,Summer2022
