course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B,Fall2021
CSE115,Programming Language I,3,D+,Fall2021
ENG103,Intermediate Composition,3,C-,Fall2021
CSE331,Microprocessor Interfacing,3,B-,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,B-,Fall2021
CSE115L,Programming Language I Lab,1,B-,Fall2021
CSE173,Discrete Mathematics,3,B,Spring2022
MAT130,Calculus II,3,C-,Spring2022
CSE226,Fundamentals of Vibe Coding,3,B-,Spring2022
POL101,Intro to Political Science,3,D+,Spring2022
ENG111,Public Speaking,3,F,Spring2022
CSE215,Programming Language II,3,W,Summer2022
MAT250,Calculus III,3,A-,Summer2022
PHY108L,Physics II Lab,1,D,Summer2022
CSE215,Programming Language II,3,C+,Fall2022
CSE215L,Programming Language II Lab,1,A-,Fall2022
CSE215L,Programming Language II Lab,1,C-,Fall2022
CSE299,Junior Design Project,1,B-,Fall2022
PHY107,Physics I,3,B+,Fall2022
CSE225,Data Structures & Algorithms,3,C+,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,C-,Spring2023
BIO103,Biology I,3,B,Spring2023
BIO103L,Biology I Lab,1,D,Spring2023
CSE231,Digital Logic Design,3,B-,Summer2023
CSE231L,Digital Logic Design Lab,1,C,Summer2023
ENG105,Advanced Composition,3,B,Summer2023
EEE452,Engineering Economics,3,C+,Summer2023
CSE332,Computer Organization & Architecture,3,C+,Fall2023
CSE311,Database Management Systems,3,B+,Fall2023
CSE311L,Database Management Systems Lab,1,B,Fall2023
CSE425,Concepts of Programming Languages,3,B+,Fall2023
CSE311L,Database Management Systems Lab,1,C+,Fall2023
