course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,B+,Fall2022
ECO101,Intro to Microeconomics,3,C,Fall2022
MIS107,Introduction to Computers,3,C-,Spring2023
BUS251,Business Communication,3,W,Spring2023
MKT202,Introduction to Marketing,3,B,Summer2023
BUS251,Business Communication,3,D,Summer2023
MIS207,Management Information Systems,3,W,Fall2023
MGT212,Principles of Management,3,B-,Fall2023
INB372,International Business,3,C,Fall2023
LAW200,Legal Environment of Business,3,D,Fall2023
