course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D+,Fall2020
CSE115L,Programming Language I Lab,1,D,Fall2020
MAT116,Pre-Calculus,3,D,Fall2020
CSE331,Microprocessor Interfacing,3,D,Fall2020
CSE331L,Microprocessor Interfacing Lab,1,C-,Fall2020
CSE173,Discrete Mathematics,3,D+,Spring2021
MAT120,Calculus I,3,D,Spring2021
CSE215,Programming Language II,3,C-,Summer2021
CSE215L,Programming Language II Lab,1,D,Summer2021
CSE225,Data Structures & Algorithms,3,D+,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,I,Fall2021
MAT130,Calculus II,3,F,Fall2021
CSE231,Digital Logic Design,3,D+,Spring2022
CSE231L,Digital Logic Design Lab,1,I,Spring2022
CSE332,Computer Organization & Architecture,3,D,Summer2022
MAT130,Calculus II,3,D,Summer2022
