course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B+,Summer2019
CSE115L,Programming Language I Lab,1,W,Summer2019
MAT116,Pre-Calculus,3,A,Summer2019
ENG111,Public Speaking,3,B,Summer2019
CSE173,Discrete Mathematics,3,C,Fall2019
MAT120,Calculus I,3,C+,Fall2019
CEE110,Engineering Drawing,1,W,Fall2019
PHI104,Introduction to Ethics,3,D,Fall2019
CSE215,Programming Language II,3,B,Spring2020
MAT130,Calculus II,3,W,Spring2020
CSE331L,Microprocessor Interfacing Lab,1,W,Spring2020
GEO205,Geography,3,C+,Spring2020
CSE231L,Digital Logic Design Lab,1,B+,Spring2020
CSE225,Data Structures & Algorithms,3,W,Summer2020
MAT130,Calculus II,3,W,Summer2020
CSE215L,Programming Language II Lab,1,B,Summer2020
CSE225,Data Structures & Algorithms,3,D,Fall2020
MAT130,Calculus II,3,W,Fall2020
ENG103,Intermediate Composition,3,C,Fall2020
CSE231,Digital Logic Design,3,A,Spring2021
MAT130,Calculus II,3,B+,Spring2021
EEE141,Electrical Circuits I,3,W,Spring2021
BIO103L,Biology I Lab,1,W,Spring2021
CSE332,Computer Organization & Architecture,3,A,Summer2021
MAT250,Calculus III,3,W,Summer2021
PHY108L,Physics II Lab,1,C+,Summer2021
PHY107,Physics I,3,B+,Summer2021
PHY107L,Physics I Lab,1,B,Summer2021
CSE425,Concepts of Programming Languages,3,C,Summer2021
MAT250,Calculus III,3,F,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,C+,Fall2021
CSE373,Design & Analysis of Algorithms,3,C+,Fall2021
MAT250,Calculus III,3,C,Spring2022
CSE299,Junior Design Project,1,A,Spring2022
CHE101L,Chemistry I Lab,1,B,Spring2022
ECO101,Intro to Microeconomics,3,W,Spring2022
CHE101,Chemistry I,3,F,Spring2022
CSE311,Database Management Systems,3,A,Summer2022
CSE311L,Database Management Systems Lab,1,C+,Summer2022
CSE311L,Database Management Systems Lab,1,B+,Summer2022
CSE226,Fundamentals of Vibe Coding,3,W,Summer2022
CEE110,Engineering Drawing,1,B,Summer2022
HIS102,World Civilization,3,W,Summer2022
CSE323,Operating Systems Design,3,B,Fall2022
CSE327,Software Engineering,3,B+,Fall2022
CSE471,Compiler Design,3,W,Fall2022
CSE101,Introduction to Python Programming,3,W,Fall2022
CSE331,Microprocessor Interfacing,3,W,Spring2023
CSE331L,Microprocessor Interfacing Lab,1,F,Spring2023
MAT125,Linear Algebra,3,B,Spring2023
CSE331,Microprocessor Interfacing,3,W,Summer2023
CSE331L,Microprocessor Interfacing Lab,1,W,Summer2023
ECO101,Intro to Microeconomics,3,A,Summer2023
CSE331,Microprocessor Interfacing,3,W,Fall2023
CSE331L,Microprocessor Interfacing Lab,1,A,Fall2023
CSE461,Robotics,3,W,Fall2023
CSE421,Machine Learning,3,C,Fall2023
CSE331,Microprocessor Interfacing,3,W,Spring2024
EEE141,Electrical Circuits I,3,W,Spring2024
HIS102,World Civilization,3,W,Spring2024
PHI201,Logic,3,A,Spring2024
PHY108,Physics II,3,C+,Spring2024
