course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,D+,Summer2019
LAW200,Legal Environment of Business,3,D+,Summer2019
MKT202,Introduction to Marketing,3,F,Summer2019
BUS251,Business Communication,3,C,Summer2019
ACT201,Intro to Financial Accounting,3,C-,Fall2019
MKT202,Introduction to Marketing,3,C-,Fall2019
INB372,International Business,3,D+,Fall2019
ACT202,Intro to Managerial Accounting,3,D,Spring2020
MIS107,Introduction to Computers,3,C+,Spring2020
MGT212,Principles of Management,3,D,Spring2020
PHI401,Ethics / Philosophy,3,D,Summer2020
BEN205,Bengali Literature,3,B-,Summer2020
MIS207,Management Information Systems,3,C-,Summer2020
POL104,Political Science,3,D+,Fall2020
POL101,Intro to Political Science,3,D+,Fall2020
PAD201,Public Administration,3,B,Fall2020
ECO104,Intro to Macroeconomics,3,D+,Spring2021
ENV107,Environmental Science,3,C-,Spring2021
SOC101,Intro to Sociology,3,D+,Spring2021
BIO103,Biology I,3,D,Spring2021
BIO103L,Biology I Lab,1,C,Spring2021
ANT101,Anthropology,3,D+,Spring2021
MGT368,Entrepreneurship,3,F,Summer2021
HIS102,World Civilization,3,C+,Summer2021
HIS101,Bangladesh History,3,C-,Summer2021
MIS470,IT Project Management,3,C,Fall2021
MGT368,Entrepreneurship,3,D,Fall2021
MIS310,Systems Analysis,3,D,Fall2021
