course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,C-,Summer2020
ECO101,Intro to Microeconomics,3,F,Summer2020
BUS251,Business Communication,3,B-,Fall2020
ACT201,Intro to Financial Accounting,3,B-,Fall2020
ECO101,Intro to Microeconomics,3,A,Fall2020
INB372,International Business,3,F,Fall2020
INB372,International Business,3,F,Spring2021
MIS207,Management Information Systems,3,C-,Spring2021
ECO104,Intro to Macroeconomics,3,D+,Spring2021
ACT202,Intro to Managerial Accounting,3,F,Spring2021
LAW200,Legal Environment of Business,3,B+,Summer2021
MKT202,Introduction to Marketing,3,C+,Summer2021
ACT202,Intro to Managerial Accounting,3,A-,Fall2021
MGT368,Entrepreneurship,3,D+,Fall2021
INB372,International Business,3,D+,Fall2021
PHI401,Ethics / Philosophy,3,A-,Fall2021
MGT212,Principles of Management,3,B,Spring2022
BEN205,Bengali Literature,3,C+,Spring2022
