course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D,Spring2019
CSE115,Programming Language I,3,D,Spring2019
CSE115L,Programming Language I Lab,1,D+,Spring2019
CSE173,Discrete Mathematics,3,D+,Summer2019
MAT130,Calculus II,3,D,Summer2019
CSE231L,Digital Logic Design Lab,1,F,Summer2019
EEE141L,Electrical Circuits I Lab,1,F,Summer2019
CSE215,Programming Language II,3,F,Fall2019
MAT250,Calculus III,3,D+,Fall2019
CEE110,Engineering Drawing,1,C-,Fall2019
PHY107,Physics I,3,D,Fall2019
PHY107L,Physics I Lab,1,F,Fall2019
CSE215,Programming Language II,3,C-,Spring2020
CSE215L,Programming Language II Lab,1,F,Spring2020
CSE215L,Programming Language II Lab,1,D,Spring2020
CSE225,Data Structures & Algorithms,3,D+,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,D+,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,D+,Summer2020
CSE145,Introduction to Artificial Intelligence,3,C-,Summer2020
MAT350,Complex Variables,3,F,Summer2020
CSE231,Digital Logic Design,3,F,Fall2020
CSE231L,Digital Logic Design Lab,1,D,Fall2020
CSE231,Digital Logic Design,3,D+,Spring2021
CSE299,Junior Design Project,1,D,Spring2021
SOC101,Intro to Sociology,3,I,Spring2021
CHE101,Chemistry I,3,D,Spring2021
CHE101L,Chemistry I Lab,1,D,Spring2021
CSE332,Computer Organization & Architecture,3,F,Summer2021
CSE311,Database Management Systems,3,C-,Summer2021
CSE311L,Database Management Systems Lab,1,I,Summer2021
ENG105,Advanced Composition,3,D,Summer2021
MAT125,Linear Algebra,3,F,Summer2021
CSE332,Computer Organization & Architecture,3,F,Fall2021
CSE311L,Database Management Systems Lab,1,D+,Fall2021
SOC101,Intro to Sociology,3,D+,Fall2021
ECO104,Intro to Macroeconomics,3,D,Fall2021
