course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Fall2020
CSE115L,Programming Language I Lab,1,C,Fall2020
MAT116,Pre-Calculus,3,T,Fall2020
EEE111L,Analog Electronics I Lab,1,C,Fall2020
CSE173,Discrete Mathematics,3,A-,Spring2021
MAT120,Calculus I,3,C,Spring2021
CSE215,Programming Language II,3,T,Summer2021
CSE225,Data Structures & Algorithms,3,C,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,B,Fall2021
MAT130,Calculus II,3,C+,Fall2021
CSE425,Concepts of Programming Languages,3,T,Fall2021
CSE231,Digital Logic Design,3,B,Spring2022
CSE231L,Digital Logic Design Lab,1,C+,Spring2022
MAT250,Calculus III,3,A-,Spring2022
CSE332,Computer Organization & Architecture,3,A,Summer2022
CSE215L,Programming Language II Lab,1,T,Fall2022
CSE299,Junior Design Project,1,A,Fall2022
PHY108,Physics II,3,C+,Fall2022
PHY108L,Physics II Lab,1,T,Fall2022
CSE311,Database Management Systems,3,C,Spring2023
CSE311L,Database Management Systems Lab,1,B,Spring2023
CSE311L,Database Management Systems Lab,1,B+,Spring2023
PHY107L,Physics I Lab,1,B+,Spring2023
CSE323,Operating Systems Design,3,B,Summer2023
CSE327,Software Engineering,3,T,Fall2023
