course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B,Spring2019
MAT116,Pre-Calculus,3,B+,Spring2019
CSE173,Discrete Mathematics,3,B,Summer2019
MAT120,Calculus I,3,T,Summer2019
ENG111,Public Speaking,3,B+,Summer2019
CSE215,Programming Language II,3,A-,Fall2019
CSE215L,Programming Language II Lab,1,C+,Fall2019
MAT130,Calculus II,3,B+,Fall2019
ANT101,Anthropology,3,B+,Fall2019
CSE225,Data Structures & Algorithms,3,A-,Spring2020
CSE225L,Data Structures & Algorithms Lab,1,T,Spring2020
CSE231,Digital Logic Design,3,B+,Summer2020
CSE231L,Digital Logic Design Lab,1,T,Summer2020
MAT250,Calculus III,3,T,Summer2020
CSE332,Computer Organization & Architecture,3,A,Fall2020
CSE299,Junior Design Project,1,T,Fall2020
MAT125,Linear Algebra,3,C+,Fall2020
CSE311,Database Management Systems,3,C+,Spring2021
CSE311L,Database Management Systems Lab,1,T,Spring2021
CSE323,Operating Systems Design,3,C,Summer2021
CSE327,Software Engineering,3,C,Summer2021
HIS101,Bangladesh History,3,T,Summer2021
CSE331,Microprocessor Interfacing,3,T,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,C+,Fall2021
CSE373,Design & Analysis of Algorithms,3,B,Spring2022
CSE425,Concepts of Programming Languages,3,A-,Spring2022
EEE141L,Electrical Circuits I Lab,1,T,Spring2022
