course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B,Fall2022
CSE115,Programming Language I,3,D,Fall2022
CSE115L,Programming Language I Lab,1,C-,Fall2022
CSE215L,Programming Language II Lab,1,D,Fall2022
ECO104,Intro to Macroeconomics,3,C-,Fall2022
CSE173,Discrete Mathematics,3,C-,Spring2023
MAT130,Calculus II,3,A,Spring2023
CSE327,Software Engineering,3,F,Spring2023
SOC101,Intro to Sociology,3,A-,Spring2023
CSE331L,Microprocessor Interfacing Lab,1,C+,Spring2023
CSE215,Programming Language II,3,A-,Summer2023
MAT250,Calculus III,3,B,Summer2023
PHI104,Introduction to Ethics,3,C+,Summer2023
CSE225L,Data Structures & Algorithms Lab,1,A,Summer2023
CSE225,Data Structures & Algorithms,3,B,Fall2023
CSE231L,Digital Logic Design Lab,1,B,Fall2023
MAT350,Complex Variables,3,A,Fall2023
CSE231,Digital Logic Design,3,D,Spring2024
CSE299,Junior Design Project,1,C+,Spring2024
BIO103,Biology I,3,C-,Spring2024
BIO103L,Biology I Lab,1,C-,Spring2024
