course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,C-,Spring2022
MIS107,Introduction to Computers,3,C-,Spring2022
MKT202,Introduction to Marketing,3,D,Spring2022
INB372,International Business,3,D,Summer2022
LAW200,Legal Environment of Business,3,F,Summer2022
ACT202,Intro to Managerial Accounting,3,D,Summer2022
BUS251,Business Communication,3,D+,Fall2022
ECO101,Intro to Microeconomics,3,F,Fall2022
LAW200,Legal Environment of Business,3,F,Fall2022
MIS207,Management Information Systems,3,D+,Spring2023
ECO101,Intro to Microeconomics,3,D,Spring2023
MGT212,Principles of Management,3,F,Summer2023
LAW200,Legal Environment of Business,3,I,Summer2023
ECO104,Intro to Macroeconomics,3,F,Summer2023
PHI401,Ethics / Philosophy,3,C-,Summer2023
