course_code,course_name,credits,grade,semester
EEE141L,Electrical Circuits I Lab,1,C+,Spring2019
CHE101L,Chemistry I Lab,1,B-,Spring2019
CSE226,Fundamentals of Vibe Coding,3,B-,Spring2019
BIO103,Biology I,3,B+,Summer2019
BIO103L,Biology I Lab,1,C+,Summer2019
CSE115,Programming Language I,3,B-,Summer2019
CSE115L,Programming Language I Lab,1,A,Summer2019
HIS102,World Civilization,3,B,Summer2019
CSE331L,Microprocessor Interfacing Lab,1,B+,Fall2019
ENG103,Intermediate Composition,3,B,Fall2019
CSE327,Software Engineering,3,A-,Fall2019
CSE145,Introduction to Artificial Intelligence,3,C+,Fall2019
ENG111,Public Speaking,3,C+,Spring2020
CSE299,Junior Design Project,1,C+,Spring2020
CSE173,Discrete Mathematics,3,A-,Spring2020
CSE425,Concepts of Programming Languages,3,C+,Spring2020
ENG105,Advanced Composition,3,W,Summer2020
MKT417,Export-Import Management,3,A-,Summer2020
MKT460,Strategic Marketing,3,B,Summer2020
MKT412,Services Marketing,3,D+,Summer2020
MKT445,Sales Management,3,B+,Summer2020
MGT212,Principles of Management,3,A,Fall2020
MGT368,Entrepreneurship,3,B,Fall2020
MKT450,Marketing Channels,3,D+,Fall2020
MKT355,Agricultural Marketing,3,B-,Fall2020
INB372,International Business,3,B+,Spring2021
MKT330,Retail Management,3,F,Spring2021
MKT475,Marketing Analytics,3,B+,Spring2021
LAW200,Legal Environment of Business,3,C-,Spring2021
ACT201,Intro to Financial Accounting,3,C+,Spring2021
MIS107,Introduction to Computers,3,D+,Summer2021
MKT465,Brand Management,3,B,Summer2021
BUS251,Business Communication,3,C+,Summer2021
MKT344,Consumer Behaviour,3,D,Fall2021
MIS207,Management Information Systems,3,C+,Fall2021
MKT330,Retail Management,3,F,Fall2021
MKT337,Promotional Management,3,B+,Fall2021
