course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,C+,Fall2020
ENG103,Intermediate Composition,3,B-,Fall2020
LAW200,Legal Environment of Business,3,C-,Fall2020
ECO101,Intro to Microeconomics,3,D+,Fall2020
BUS251,Business Communication,3,C,Fall2020
MIS107,Introduction to Computers,3,B-,Spring2021
ACT201,Intro to Financial Accounting,3,C-,Spring2021
ECO104,Intro to Macroeconomics,3,C-,Spring2021
INB372,International Business,3,C,Summer2021
ACT202,Intro to Managerial Accounting,3,D+,Summer2021
MGT212,Principles of Management,3,C+,Summer2021
BEN205,Bengali Literature,3,D+,Fall2021
MGT368,Entrepreneurship,3,C-,Fall2021
MIS207,Management Information Systems,3,C-,Fall2021
POL104,Political Science,3,F,Spring2022
ENG105,Advanced Composition,3,D,Spring2022
PHI401,Ethics / Philosophy,3,D,Spring2022
POL101,Intro to Political Science,3,C-,Spring2022
GEO205,Geography,3,D+,Summer2022
ENV107,Environmental Science,3,D,Summer2022
ENV107L,Environmental Science Lab,1,C,Summer2022
ANT101,Anthropology,3,C,Summer2022
PBH101,Public Health,3,B,Summer2022
PBH101L,Public Health Lab,1,F,Summer2022
