course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,C,Spring2024
INB372,International Business,3,B+,Spring2024
LAW200,Legal Environment of Business,3,W,Spring2024
BUS251,Business Communication,3,W,Spring2024
MIS107,Introduction to Computers,3,W,Spring2024
ACT201,Intro to Financial Accounting,3,W,Summer2024
MIS107,Introduction to Computers,3,W,Summer2024
ECO104,Intro to Macroeconomics,3,B,Summer2024
LAW200,Legal Environment of Business,3,W,Summer2024
MKT202,Introduction to Marketing,3,C,Summer2024
