course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,W,Fall2020
LAW200,Legal Environment of Business,3,F,Fall2020
BUS251,Business Communication,3,D,Fall2020
ECO101,Intro to Microeconomics,3,D+,Fall2020
MKT202,Introduction to Marketing,3,F,Spring2021
ACT201,Intro to Financial Accounting,3,D,Spring2021
MIS107,Introduction to Computers,3,D+,Summer2021
MKT202,Introduction to Marketing,3,C,Summer2021
LAW200,Legal Environment of Business,3,F,Fall2021
MGT212,Principles of Management,3,C-,Fall2021
ECO104,Intro to Macroeconomics,3,D+,Fall2021
INB372,International Business,3,C-,Fall2021
MGT368,Entrepreneurship,3,D,Spring2022
ACT202,Intro to Managerial Accounting,3,C-,Spring2022
