course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,D+,Spring2021
ECO101,Intro to Microeconomics,3,I,Spring2021
ENG103,Intermediate Composition,3,D,Spring2021
ACT201,Intro to Financial Accounting,3,F,Spring2021
ECO101,Intro to Microeconomics,3,D+,Summer2021
LAW200,Legal Environment of Business,3,D+,Summer2021
ACT201,Intro to Financial Accounting,3,F,Summer2021
ECO104,Intro to Macroeconomics,3,D,Fall2021
MIS107,Introduction to Computers,3,D,Fall2021
ACT201,Intro to Financial Accounting,3,C-,Fall2021
MIS207,Management Information Systems,3,D+,Fall2021
MKT202,Introduction to Marketing,3,F,Spring2022
MGT212,Principles of Management,3,D+,Spring2022
INB372,International Business,3,F,Spring2022
ENG105,Advanced Composition,3,C-,Summer2022
MGT368,Entrepreneurship,3,D,Summer2022
INB372,International Business,3,D,Summer2022
PHI401,Ethics / Philosophy,3,D+,Summer2022
