course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,F,Fall2019
MKT202,Introduction to Marketing,3,F,Fall2019
BUS251,Business Communication,3,F,Fall2019
ACT201,Intro to Financial Accounting,3,F,Fall2019
ENG103,Intermediate Composition,3,D+,Spring2020
ACT201,Intro to Financial Accounting,3,C-,Spring2020
MIS107,Introduction to Computers,3,D+,Spring2020
BUS251,Business Communication,3,D+,Summer2020
ECO101,Intro to Microeconomics,3,F,Summer2020
LAW200,Legal Environment of Business,3,F,Summer2020
INB372,International Business,3,D,Summer2020
LAW200,Legal Environment of Business,3,F,Fall2020
MKT202,Introduction to Marketing,3,D,Fall2020
ECO101,Intro to Microeconomics,3,C-,Fall2020
ECO104,Intro to Macroeconomics,3,D,Spring2021
ACT202,Intro to Managerial Accounting,3,D+,Spring2021
MGT212,Principles of Management,3,F,Spring2021
MGT368,Entrepreneurship,3,I,Spring2021
LAW200,Legal Environment of Business,3,F,Spring2021
LAW200,Legal Environment of Business,3,I,Summer2021
MGT368,Entrepreneurship,3,F,Summer2021
ENG105,Advanced Composition,3,F,Summer2021
MGT212,Principles of Management,3,C-,Summer2021
PHI401,Ethics / Philosophy,3,F,Summer2021
ENG105,Advanced Composition,3,F,Fall2021
MGT368,Entrepreneurship,3,D+,Fall2021
LAW200,Legal Environment of Business,3,D+,Fall2021
POL101,Intro to Political Science,3,F,Spring2022
ENG105,Advanced Composition,3,C-,Spring2022
CHN101,Chinese Language,3,D,Spring2022
BEN205,Bengali Literature,3,I,Spring2022
PHI401,Ethics / Philosophy,3,F,Spring2022
PAD201,Public Administration,3,F,Summer2022
MIS207,Management Information Systems,3,D,Summer2022
GEO205,Geography,3,I,Summer2022
POL101,Intro to Political Science,3,D+,Summer2022
POL104,Political Science,3,F,Summer2022
GEO205,Geography,3,C-,Fall2022
ANT101,Anthropology,3,D+,Fall2022
ENV107,Environmental Science,3,D,Fall2022
ENV107L,Environmental Science Lab,1,F,Fall2022
BIO103,Biology I,3,C-,Fall2022
BIO103L,Biology I Lab,1,F,Fall2022
HIS205,Modern History,3,D+,Spring2023
PHI401,Ethics / Philosophy,3,C-,Spring2023
HIS102,World Civilization,3,F,Spring2023
HIS101,Bangladesh History,3,D+,Spring2023
INB350,International Business Negotiation,3,F,Summer2023
INB400,International Trade and Finance,3,D,Summer2023
INB410,International Competitiveness,3,D+,Summer2023
INB490,Cross-Cultural Management,3,F,Summer2023
INB480,Global Business Strategy,3,D,Summer2023
INB355,Country Risk Analysis,3,D,Fall2023
INB350,International Business Negotiation,3,D,Fall2023
INB490,Cross-Cultural Management,3,D,Fall2023
INB450,Global Entrepreneurship,3,C-,Fall2023
INB495,Special Topics in INB,3,F,Spring2024
INB415,Emerging Markets,3,D+,Spring2024
MKT417,Export-Import Management,3,C-,Spring2024
MKT382,International Marketing,3,F,Spring2024
MKT382,International Marketing,3,D,Summer2024
INB495,Special Topics in INB,3,D+,Summer2024
