course_code,course_name,credits,grade,semester
INB372,International Business,3,B,Spring2020
ACT201,Intro to Financial Accounting,3,C,Spring2020
MKT202,Introduction to Marketing,3,C-,Spring2020
BUS251,Business Communication,3,F,Spring2020
LAW200,Legal Environment of Business,3,A-,Spring2020
MIS107,Introduction to Computers,3,A,Summer2020
BUS251,Business Communication,3,A,Summer2020
MIS207,Management Information Systems,3,C,Summer2020
ACT202,Intro to Managerial Accounting,3,C+,Summer2020
ECO101,Intro to Microeconomics,3,B+,Summer2020
PHI401,Ethics / Philosophy,3,B,Fall2020
MGT368,Entrepreneurship,3,B-,Fall2020
CHN101,Chinese Language,3,C-,Fall2020
ECO104,Intro to Macroeconomics,3,D,Fall2020
MGT212,Principles of Management,3,D+,Fall2020
ANT101,Anthropology,3,B,Spring2021
SOC101,Intro to Sociology,3,A,Spring2021
POL101,Intro to Political Science,3,C,Spring2021
GEO205,Geography,3,D+,Spring2021
PSY101,Intro to Psychology,3,D+,Summer2021
PSY101L,Psychology Lab,1,D+,Summer2021
HIS101,Bangladesh History,3,A-,Summer2021
PBH101,Public Health,3,B,Summer2021
BIO103,Biology I,3,D,Summer2021
BIO103L,Biology I Lab,1,B,Summer2021
ENV107,Environmental Science,3,B+,Summer2021
