course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,T,Spring2019
CSE115,Programming Language I,3,T,Spring2019
CSE115L,Programming Language I Lab,1,A,Spring2019
CSE215L,Programming Language II Lab,1,B,Spring2019
HIS101,Bangladesh History,3,B+,Spring2019
CSE173,Discrete Mathematics,3,B+,Summer2019
MAT130,Calculus II,3,B+,Summer2019
POL101,Intro to Political Science,3,B,Summer2019
EEE141L,Electrical Circuits I Lab,1,C,Summer2019
CHE101L,Chemistry I Lab,1,C+,Summer2019
CSE215,Programming Language II,3,B+,Fall2019
MAT250,Calculus III,3,B,Fall2019
CSE331L,Microprocessor Interfacing Lab,1,B,Fall2019
CSE225,Data Structures & Algorithms,3,C,Spring2020
CSE225L,Data Structures & Algorithms Lab,1,C,Spring2020
CSE225L,Data Structures & Algorithms Lab,1,A-,Spring2020
PHY107,Physics I,3,T,Spring2020
PHY107L,Physics I Lab,1,A-,Spring2020
CSE299,Junior Design Project,1,B,Spring2020
BIO103,Biology I,3,A,Spring2020
CSE231,Digital Logic Design,3,A-,Summer2020
CSE231L,Digital Logic Design Lab,1,B,Summer2020
CSE231L,Digital Logic Design Lab,1,B,Summer2020
CSE101,Introduction to Python Programming,3,A,Summer2020
ECO104,Intro to Macroeconomics,3,A,Summer2020
CSE332,Computer Organization & Architecture,3,T,Fall2020
CSE311,Database Management Systems,3,C,Fall2020
CSE311L,Database Management Systems Lab,1,T,Fall2020
MAT125,Linear Algebra,3,C,Fall2020
CSE327,Software Engineering,3,B,Fall2020
