course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B,Spring2021
CSE115L,Programming Language I Lab,1,C+,Spring2021
MAT116,Pre-Calculus,3,A-,Spring2021
CSE173,Discrete Mathematics,3,T,Summer2021
MAT120,Calculus I,3,C,Summer2021
CSE215,Programming Language II,3,A-,Fall2021
CSE225,Data Structures & Algorithms,3,A-,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,A,Spring2022
MAT130,Calculus II,3,B,Spring2022
CSE231,Digital Logic Design,3,B+,Summer2022
CSE231L,Digital Logic Design Lab,1,B+,Summer2022
MAT250,Calculus III,3,T,Summer2022
ENG103,Intermediate Composition,3,T,Summer2022
