course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,C-,Spring2019
ACT201,Intro to Financial Accounting,3,I,Spring2019
BUS251,Business Communication,3,D,Spring2019
MKT202,Introduction to Marketing,3,D+,Spring2019
ACT201,Intro to Financial Accounting,3,C-,Summer2019
ECO104,Intro to Macroeconomics,3,F,Summer2019
INB372,International Business,3,D,Summer2019
MIS207,Management Information Systems,3,F,Summer2019
ECO104,Intro to Macroeconomics,3,F,Fall2019
ACT202,Intro to Managerial Accounting,3,D+,Fall2019
MIS107,Introduction to Computers,3,D+,Fall2019
MGT368,Entrepreneurship,3,I,Spring2020
LAW200,Legal Environment of Business,3,D+,Spring2020
BEN205,Bengali Literature,3,F,Spring2020
ECO104,Intro to Macroeconomics,3,D+,Spring2020
MGT212,Principles of Management,3,D,Spring2020
MIS207,Management Information Systems,3,D,Summer2020
MGT368,Entrepreneurship,3,I,Summer2020
PHI401,Ethics / Philosophy,3,D,Summer2020
POL101,Intro to Political Science,3,C-,Fall2020
POL104,Political Science,3,D+,Fall2020
PAD201,Public Administration,3,D,Fall2020
MGT368,Entrepreneurship,3,D,Fall2020
CHN101,Chinese Language,3,F,Fall2020
ENG115,English Literature,3,D+,Spring2021
ANT101,Anthropology,3,C-,Spring2021
BEN205,Bengali Literature,3,D,Spring2021
GEO205,Geography,3,F,Spring2021
HIS101,Bangladesh History,3,C-,Summer2021
BIO103,Biology I,3,F,Summer2021
PSY101,Intro to Psychology,3,D+,Summer2021
PSY101L,Psychology Lab,1,C-,Summer2021
PHY107,Physics I,3,I,Summer2021
CHE101,Chemistry I,3,C-,Summer2021
CHE101L,Chemistry I Lab,1,D+,Summer2021
HIS103,History of South Asia,3,F,Fall2021
INB400,International Trade and Finance,3,F,Fall2021
HIS102,World Civilization,3,D+,Fall2021
INB490,Cross-Cultural Management,3,I,Fall2021
MKT382,International Marketing,3,C-,Fall2021
INB490,Cross-Cultural Management,3,D+,Spring2022
INB410,International Competitiveness,3,C-,Spring2022
INB400,International Trade and Finance,3,D+,Spring2022
INB450,Global Entrepreneurship,3,C-,Summer2022
INB480,Global Business Strategy,3,C-,Summer2022
INB415,Emerging Markets,3,I,Summer2022
INB350,International Business Negotiation,3,D+,Fall2022
MKT417,Export-Import Management,3,F,Fall2022
INB355,Country Risk Analysis,3,D,Fall2022
INB495,Special Topics in INB,3,D,Fall2022
