course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,D+,Fall2020
MIS107,Introduction to Computers,3,F,Fall2020
ECO101,Intro to Microeconomics,3,C,Fall2020
ACT201,Intro to Financial Accounting,3,D,Fall2020
LAW200,Legal Environment of Business,3,F,Fall2020
BUS251,Business Communication,3,F,Spring2021
INB372,International Business,3,C-,Spring2021
ECO104,Intro to Macroeconomics,3,F,Spring2021
LAW200,Legal Environment of Business,3,F,Spring2021
MIS207,Management Information Systems,3,D,Spring2021
MGT368,Entrepreneurship,3,D+,Summer2021
MIS107,Introduction to Computers,3,F,Summer2021
BUS251,Business Communication,3,D,Summer2021
LAW200,Legal Environment of Business,3,D,Summer2021
MGT212,Principles of Management,3,D,Summer2021
ENG115,English Literature,3,F,Fall2021
ACT202,Intro to Managerial Accounting,3,D,Fall2021
ECO104,Intro to Macroeconomics,3,F,Fall2021
MIS107,Introduction to Computers,3,D+,Fall2021
CHN101,Chinese Language,3,D+,Spring2022
POL104,Political Science,3,D,Spring2022
ENG115,English Literature,3,C-,Spring2022
POL101,Intro to Political Science,3,F,Spring2022
BEN205,Bengali Literature,3,F,Spring2022
BIO103,Biology I,3,C,Summer2022
BIO103L,Biology I Lab,1,C-,Summer2022
ECO104,Intro to Macroeconomics,3,F,Summer2022
ENV107,Environmental Science,3,D+,Summer2022
PHI401,Ethics / Philosophy,3,F,Summer2022
GEO205,Geography,3,D,Summer2022
ECO104,Intro to Macroeconomics,3,D,Fall2022
HIS103,History of South Asia,3,D,Fall2022
PHI401,Ethics / Philosophy,3,C,Fall2022
HIS205,Modern History,3,F,Spring2023
HIS101,Bangladesh History,3,D,Spring2023
HIS102,World Civilization,3,W,Spring2023
HRM360,Planning and Staffing,3,F,Summer2023
HRM450,Industrial Relations,3,D+,Summer2023
HRM380,Compensation Theory and Practice,3,F,Summer2023
HRM380,Compensation Theory and Practice,3,W,Fall2023
HRM340,Training and Development,3,C-,Fall2023
HRM470,Negotiations,3,F,Fall2023
HRM370,Managerial Skill Development,3,D,Fall2023
HRM360,Planning and Staffing,3,D,Fall2023
HRM499,Special Topics in HRM,3,D,Spring2024
HRM380,Compensation Theory and Practice,3,D,Spring2024
HRM470,Negotiations,3,C-,Spring2024
