course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B,Fall2022
CSE115,Programming Language I,3,B+,Fall2022
CSE115L,Programming Language I Lab,1,T,Fall2022
BIO103,Biology I,3,A,Fall2022
BIO103L,Biology I Lab,1,C+,Fall2022
CSE173,Discrete Mathematics,3,C+,Spring2023
MAT130,Calculus II,3,A,Spring2023
ECO104,Intro to Macroeconomics,3,A-,Spring2023
ECO101,Intro to Microeconomics,3,T,Spring2023
CSE215,Programming Language II,3,T,Summer2023
CSE215L,Programming Language II Lab,1,A-,Summer2023
MAT250,Calculus III,3,B+,Summer2023
ENG103,Intermediate Composition,3,C+,Summer2023
CSE327,Software Engineering,3,A,Summer2023
CEE110,Engineering Drawing,1,A-,Summer2023
CSE225,Data Structures & Algorithms,3,T,Fall2023
CSE225L,Data Structures & Algorithms Lab,1,A,Fall2023
CSE225L,Data Structures & Algorithms Lab,1,C+,Fall2023
CSE425,Concepts of Programming Languages,3,B+,Fall2023
HIS101,Bangladesh History,3,A,Fall2023
CSE231,Digital Logic Design,3,A-,Spring2024
CSE231L,Digital Logic Design Lab,1,T,Spring2024
CSE231L,Digital Logic Design Lab,1,C+,Spring2024
CHE101L,Chemistry I Lab,1,C+,Spring2024
CSE332,Computer Organization & Architecture,3,T,Summer2024
CSE299,Junior Design Project,1,A-,Summer2024
CSE145,Introduction to Artificial Intelligence,3,B+,Summer2024
ENG111,Public Speaking,3,T,Summer2024
