course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B+,Fall2021
CSE115,Programming Language I,3,F,Fall2021
CHE101L,Chemistry I Lab,1,C,Fall2021
EEE141L,Electrical Circuits I Lab,1,C+,Fall2021
CSE115,Programming Language I,3,B,Spring2022
CSE115L,Programming Language I Lab,1,F,Spring2022
MAT130,Calculus II,3,B+,Spring2022
CSE145,Introduction to Artificial Intelligence,3,D,Spring2022
PHI104,Introduction to Ethics,3,D,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,W,Spring2022
CSE173,Discrete Mathematics,3,A,Summer2022
MAT250,Calculus III,3,W,Summer2022
ENG111,Public Speaking,3,C+,Summer2022
CSE101,Introduction to Python Programming,3,C,Summer2022
CSE299,Junior Design Project,1,W,Summer2022
CSE215,Programming Language II,3,D,Fall2022
CSE215L,Programming Language II Lab,1,A,Fall2022
MAT250,Calculus III,3,C+,Fall2022
ANT101,Anthropology,3,W,Fall2022
ECO101,Intro to Microeconomics,3,C,Fall2022
EEE111L,Analog Electronics I Lab,1,A,Fall2022
CSE225,Data Structures & Algorithms,3,C+,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,D,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,W,Spring2023
CSE425,Concepts of Programming Languages,3,B,Spring2023
PHY108L,Physics II Lab,1,C,Spring2023
