course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,T,Spring2020
CSE115L,Programming Language I Lab,1,C+,Spring2020
CSE173,Discrete Mathematics,3,B+,Summer2020
MAT116,Pre-Calculus,3,B+,Summer2020
MAT120,Calculus I,3,T,Fall2020
CSE215,Programming Language II,3,C,Fall2020
CSE215L,Programming Language II Lab,1,B,Fall2020
CSE225,Data Structures & Algorithms,3,A-,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,A-,Spring2021
MAT130,Calculus II,3,B+,Spring2021
ANT101,Anthropology,3,C,Spring2021
CSE231,Digital Logic Design,3,B,Summer2021
CSE231L,Digital Logic Design Lab,1,C,Summer2021
CSE332,Computer Organization & Architecture,3,B+,Fall2021
MAT250,Calculus III,3,T,Fall2021
EEE111,Analog Electronics I,3,T,Fall2021
EEE111L,Analog Electronics I Lab,1,C+,Fall2021
