course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C-,Summer2019
CSE115L,Programming Language I Lab,1,B+,Summer2019
MAT116,Pre-Calculus,3,B,Summer2019
BIO103,Biology I,3,A-,Summer2019
BIO103L,Biology I Lab,1,B+,Summer2019
ENG103,Intermediate Composition,3,A-,Summer2019
BIO103L,Biology I Lab,1,C+,Summer2019
CSE173,Discrete Mathematics,3,C-,Fall2019
MAT120,Calculus I,3,B,Fall2019
EEE452,Engineering Economics,3,A-,Fall2019
CHE101,Chemistry I,3,B,Fall2019
CHE101L,Chemistry I Lab,1,B,Fall2019
ECO101,Intro to Microeconomics,3,A,Fall2019
CSE215,Programming Language II,3,A,Spring2020
CSE215L,Programming Language II Lab,1,B,Spring2020
MAT130,Calculus II,3,A-,Spring2020
HIS102,World Civilization,3,C+,Spring2020
PHY107L,Physics I Lab,1,B,Spring2020
CSE331,Microprocessor Interfacing,3,B,Spring2020
CSE225,Data Structures & Algorithms,3,B,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,B,Summer2020
MAT250,Calculus III,3,B-,Summer2020
EEE111L,Analog Electronics I Lab,1,B+,Summer2020
POL104,Political Science,3,B-,Summer2020
CEE110,Engineering Drawing,1,C+,Summer2020
CSE231,Digital Logic Design,3,C,Fall2020
CSE231L,Digital Logic Design Lab,1,C,Fall2020
CSE231L,Digital Logic Design Lab,1,B+,Fall2020
MAT125,Linear Algebra,3,B+,Fall2020
CSE311L,Database Management Systems Lab,1,B+,Fall2020
CSE332,Computer Organization & Architecture,3,A-,Spring2021
CSE299,Junior Design Project,1,A-,Spring2021
CSE471,Compiler Design,3,B,Spring2021
CSE421,Machine Learning,3,A-,Spring2021
EEE141L,Electrical Circuits I Lab,1,A-,Spring2021
