course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D+,Spring2020
CSE115,Programming Language I,3,D+,Spring2020
CSE115L,Programming Language I Lab,1,F,Spring2020
CSE226,Fundamentals of Vibe Coding,3,C-,Spring2020
CSE331L,Microprocessor Interfacing Lab,1,I,Spring2020
CSE173,Discrete Mathematics,3,D+,Summer2020
MAT130,Calculus II,3,D,Summer2020
EEE141,Electrical Circuits I,3,D+,Summer2020
EEE141L,Electrical Circuits I Lab,1,D,Summer2020
CSE215,Programming Language II,3,F,Fall2020
MAT250,Calculus III,3,F,Fall2020
CSE215,Programming Language II,3,F,Spring2021
MAT250,Calculus III,3,I,Spring2021
CSE215,Programming Language II,3,F,Summer2021
MAT250,Calculus III,3,D+,Summer2021
CSE215,Programming Language II,3,C-,Fall2021
CSE215L,Programming Language II Lab,1,F,Fall2021
CSE215L,Programming Language II Lab,1,I,Fall2021
PHY107,Physics I,3,D+,Fall2021
MAT125,Linear Algebra,3,D+,Fall2021
CSE225,Data Structures & Algorithms,3,D,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,F,Spring2022
CSE215L,Programming Language II Lab,1,D,Spring2022
CSE231,Digital Logic Design,3,C-,Summer2022
CSE225L,Data Structures & Algorithms Lab,1,D+,Summer2022
PHY107L,Physics I Lab,1,D+,Summer2022
PHY108,Physics II,3,D,Summer2022
PHY108L,Physics II Lab,1,I,Summer2022
CSE332,Computer Organization & Architecture,3,D,Fall2022
CSE231L,Digital Logic Design Lab,1,D,Fall2022
MAT350,Complex Variables,3,C-,Fall2022
BIO103,Biology I,3,F,Fall2022
CSE299,Junior Design Project,1,D+,Spring2023
CSE311,Database Management Systems,3,I,Spring2023
BIO103L,Biology I Lab,1,D,Spring2023
ENG105,Advanced Composition,3,I,Spring2023
