course_code,course_name,credits,grade,semester
MGT368,Entrepreneurship,3,A,Fall2021
MKT202,Introduction to Marketing,3,C+,Fall2021
LAW200,Legal Environment of Business,3,B-,Fall2021
ECO101,Intro to Microeconomics,3,B+,Fall2021
BUS251,Business Communication,3,B-,Spring2022
ECO104,Intro to Macroeconomics,3,A-,Spring2022
MIS107,Introduction to Computers,3,B-,Spring2022
PHI401,Ethics / Philosophy,3,B+,Spring2022
INB372,International Business,3,C,Summer2022
ACT201,Intro to Financial Accounting,3,B,Summer2022
MGT212,Principles of Management,3,C+,Summer2022
MIS207,Management Information Systems,3,C+,Summer2022
ENG111,Public Speaking,3,C+,Fall2022
CSE327,Software Engineering,3,B,Fall2022
ENG103,Intermediate Composition,3,C-,Fall2022
ENG105,Advanced Composition,3,D,Spring2023
BIO103L,Biology I Lab,1,F,Spring2023
MAT125,Linear Algebra,3,A,Spring2023
HIS102,World Civilization,3,A,Spring2023
CSE311L,Database Management Systems Lab,1,C-,Spring2023
CSE101,Introduction to Python Programming,3,A-,Summer2023
CSE231L,Digital Logic Design Lab,1,W,Summer2023
CHE101L,Chemistry I Lab,1,B,Summer2023
CSE331,Microprocessor Interfacing,3,A,Summer2023
CSE331L,Microprocessor Interfacing Lab,1,B-,Summer2023
CSE115L,Programming Language I Lab,1,D,Summer2023
MAT116,Pre-Calculus,3,B+,Fall2023
CSE425,Concepts of Programming Languages,3,C-,Fall2023
EEE111L,Analog Electronics I Lab,1,D,Fall2023
EEE141L,Electrical Circuits I Lab,1,B-,Fall2023
PHY107L,Physics I Lab,1,C+,Spring2024
CSE226,Fundamentals of Vibe Coding,3,D,Spring2024
EEE141,Electrical Circuits I,3,D,Spring2024
CSE225L,Data Structures & Algorithms Lab,1,C+,Spring2024
