course_code,course_name,credits,grade,semester
CSE226,Fundamentals of Vibe Coding,3,B-,Summer2020
CSE327,Software Engineering,3,B,Summer2020
EEE111L,Analog Electronics I Lab,1,B,Summer2020
CSE115,Programming Language I,3,C-,Summer2020
CSE115L,Programming Language I Lab,1,B+,Summer2020
MAT125,Linear Algebra,3,A-,Summer2020
CHE101,Chemistry I,3,C-,Fall2020
CHE101L,Chemistry I Lab,1,C+,Fall2020
HIS102,World Civilization,3,B,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,B+,Fall2020
PHY108L,Physics II Lab,1,A-,Fall2020
CSE145,Introduction to Artificial Intelligence,3,B+,Fall2020
BIO103,Biology I,3,C,Spring2021
BIO103L,Biology I Lab,1,B-,Spring2021
PHY108,Physics II,3,B,Spring2021
EEE141L,Electrical Circuits I Lab,1,B,Spring2021
PHY107L,Physics I Lab,1,B+,Summer2021
ENG103,Intermediate Composition,3,C,Summer2021
CSE311L,Database Management Systems Lab,1,B+,Summer2021
ENG111,Public Speaking,3,A,Summer2021
CSE231L,Digital Logic Design Lab,1,C,Summer2021
ENG105,Advanced Composition,3,C-,Fall2021
ACT201,Intro to Financial Accounting,3,B,Fall2021
MGT330,Designing Effective Organizations,3,C,Fall2021
LAW200,Legal Environment of Business,3,B-,Fall2021
MGT490,Project Management,3,C-,Fall2021
MIS320,IT for Managers,3,C,Spring2022
MGT410,Entrepreneurship II,3,B-,Spring2022
BUS251,Business Communication,3,C-,Spring2022
MIS107,Introduction to Computers,3,B+,Summer2022
MGT350,Managing Quality,3,D,Summer2022
INB372,International Business,3,D+,Summer2022
MKT202,Introduction to Marketing,3,D+,Summer2022
ECO101,Intro to Microeconomics,3,C+,Summer2022
MGT368,Entrepreneurship,3,B+,Fall2022
PHI401,Ethics / Philosophy,3,A,Fall2022
ACT202,Intro to Managerial Accounting,3,A-,Fall2022
ECO104,Intro to Macroeconomics,3,D,Fall2022
HRM450,Industrial Relations,3,B,Spring2023
HRM370,Managerial Skill Development,3,B,Spring2023
MIS207,Management Information Systems,3,B,Spring2023
