course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A-,Fall2023
CSE115L,Programming Language I Lab,1,A-,Fall2023
MAT116,Pre-Calculus,3,B+,Fall2023
EEE141,Electrical Circuits I,3,B+,Fall2023
EEE141L,Electrical Circuits I Lab,1,B-,Fall2023
MAT125,Linear Algebra,3,B,Fall2023
GEO205,Geography,3,B-,Fall2023
CSE173,Discrete Mathematics,3,A-,Spring2024
MAT120,Calculus I,3,A-,Spring2024
BIO103L,Biology I Lab,1,C,Spring2024
ENG103,Intermediate Composition,3,A-,Spring2024
BIO103,Biology I,3,B+,Spring2024
BIO103L,Biology I Lab,1,C,Spring2024
