course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B,Fall2019
CSE115,Programming Language I,3,C+,Fall2019
CSE115L,Programming Language I Lab,1,B-,Fall2019
CSE173,Discrete Mathematics,3,C+,Spring2020
MAT130,Calculus II,3,C+,Spring2020
CSE225L,Data Structures & Algorithms Lab,1,C-,Spring2020
CSE215,Programming Language II,3,F,Summer2020
MAT250,Calculus III,3,B,Summer2020
ANT101,Anthropology,3,W,Summer2020
CSE215,Programming Language II,3,C,Fall2020
CSE215L,Programming Language II Lab,1,C+,Fall2020
CSE215L,Programming Language II Lab,1,C,Fall2020
CSE331,Microprocessor Interfacing,3,F,Fall2020
HIS102,World Civilization,3,B-,Fall2020
