course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Spring2019
CSE115L,Programming Language I Lab,1,F,Spring2019
MAT116,Pre-Calculus,3,D+,Spring2019
EEE111L,Analog Electronics I Lab,1,C,Spring2019
ECO101,Intro to Microeconomics,3,B-,Spring2019
CSE173,Discrete Mathematics,3,C-,Summer2019
MAT120,Calculus I,3,A-,Summer2019
CSE226,Fundamentals of Vibe Coding,3,B+,Summer2019
CSE327,Software Engineering,3,C,Summer2019
CSE215,Programming Language II,3,A,Fall2019
CSE215L,Programming Language II Lab,1,C+,Fall2019
MAT130,Calculus II,3,C+,Fall2019
CSE331L,Microprocessor Interfacing Lab,1,F,Fall2019
GEO205,Geography,3,D,Fall2019
CSE299,Junior Design Project,1,D,Fall2019
CSE225,Data Structures & Algorithms,3,A-,Spring2020
CSE225L,Data Structures & Algorithms Lab,1,C+,Spring2020
MAT250,Calculus III,3,C-,Spring2020
CSE101,Introduction to Python Programming,3,C,Spring2020
EEE111,Analog Electronics I,3,B+,Spring2020
CSE231,Digital Logic Design,3,C+,Summer2020
CSE231L,Digital Logic Design Lab,1,A,Summer2020
CHE101L,Chemistry I Lab,1,B,Summer2020
MAT350,Complex Variables,3,D+,Summer2020
CSE311L,Database Management Systems Lab,1,D+,Summer2020
CSE332,Computer Organization & Architecture,3,B-,Fall2020
CSE311,Database Management Systems,3,A,Fall2020
PHY108L,Physics II Lab,1,A,Fall2020
CSE323,Operating Systems Design,3,W,Spring2021
CSE331,Microprocessor Interfacing,3,C,Spring2021
CSE331L,Microprocessor Interfacing Lab,1,B,Spring2021
PHI104,Introduction to Ethics,3,C,Spring2021
CSE323,Operating Systems Design,3,C+,Summer2021
CSE373,Design & Analysis of Algorithms,3,B-,Summer2021
CHE101,Chemistry I,3,C-,Summer2021
BIO103,Biology I,3,C-,Summer2021
BIO103L,Biology I Lab,1,A-,Summer2021
PHI201,Logic,3,B+,Summer2021
CSE425,Concepts of Programming Languages,3,W,Fall2021
EEE141,Electrical Circuits I,3,F,Fall2021
MAT361,Discrete Mathematics II,3,A,Fall2021
SOC201,Social Theory,3,B-,Fall2021
PHY108,Physics II,3,F,Fall2021
CSE425,Concepts of Programming Languages,3,A-,Spring2022
EEE141,Electrical Circuits I,3,A,Spring2022
ENG103,Intermediate Composition,3,D,Spring2022
CSE499A,Senior Capstone Design I,2,D,Summer2022
EEE141L,Electrical Circuits I Lab,1,D,Summer2022
CSE421,Machine Learning,3,F,Summer2022
HIS201,Modern History,3,A-,Summer2022
POL101,Intro to Political Science,3,D+,Summer2022
