course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,A-,Spring2021
ECO101,Intro to Microeconomics,3,B+,Spring2021
ACT201,Intro to Financial Accounting,3,B,Spring2021
MKT202,Introduction to Marketing,3,B+,Spring2021
MIS107,Introduction to Computers,3,B+,Summer2021
ACT202,Intro to Managerial Accounting,3,A,Summer2021
ECO104,Intro to Macroeconomics,3,B,Summer2021
LAW200,Legal Environment of Business,3,B+,Summer2021
MGT212,Principles of Management,3,A-,Fall2021
PHI401,Ethics / Philosophy,3,A-,Fall2021
MIS207,Management Information Systems,3,A,Fall2021
INB372,International Business,3,B+,Fall2021
MGT368,Entrepreneurship,3,C+,Spring2022
POL101,Intro to Political Science,3,B+,Spring2022
ENG103,Intermediate Composition,3,A,Spring2022
BEN205,Bengali Literature,3,A-,Spring2022
CHN101,Chinese Language,3,A,Spring2022
ENG105,Advanced Composition,3,A-,Summer2022
SOC101,Intro to Sociology,3,A,Summer2022
PSY101,Intro to Psychology,3,B+,Summer2022
BIO103,Biology I,3,B+,Summer2022
ANT101,Anthropology,3,B-,Summer2022
PBH101,Public Health,3,A-,Summer2022
PBH101L,Public Health Lab,1,A-,Summer2022
HIS205,Modern History,3,A-,Fall2022
ECO204,Intermediate Macroeconomics,3,B+,Fall2022
HIS102,World Civilization,3,A,Fall2022
ECO201,Intermediate Microeconomics,3,A-,Fall2022
ECO301,Monetary Economics,3,A,Spring2023
ECO328,Econometrics,3,B-,Spring2023
ECO348,Mathematical Economics,3,A,Spring2023
ECO317,Public Economics,3,A-,Spring2023
ECO441,Labor Economics,3,A-,Summer2023
ECO304,International Economics,3,B+,Summer2023
ECO410,Development Economics,3,B+,Summer2023
ECO354,Advanced Microeconomics,3,A,Summer2023
ECO415,Public Finance,3,B,Fall2023
ECO244,Economic Development,3,A,Fall2023
ECO450,Game Theory,3,B-,Fall2023
ECO460,International Trade,3,A,Fall2023
BUS498,Internship,4,B,Summer2024
