course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,W,Summer2021
MAT116,Pre-Calculus,3,W,Summer2021
CSE299,Junior Design Project,1,W,Summer2021
EEE452,Engineering Economics,3,C+,Summer2021
CSE115,Programming Language I,3,W,Fall2021
MAT116,Pre-Calculus,3,W,Fall2021
CSE331,Microprocessor Interfacing,3,C,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,C+,Fall2021
EEE141L,Electrical Circuits I Lab,1,B+,Fall2021
MAT125,Linear Algebra,3,C+,Fall2021
CSE115,Programming Language I,3,W,Spring2022
MAT116,Pre-Calculus,3,W,Spring2022
PHI104,Introduction to Ethics,3,C,Spring2022
CSE101,Introduction to Python Programming,3,B,Spring2022
PHY107L,Physics I Lab,1,W,Spring2022
CSE115,Programming Language I,3,W,Summer2022
MAT116,Pre-Calculus,3,B+,Summer2022
ENG111,Public Speaking,3,C,Summer2022
MAT120,Calculus I,3,D,Fall2022
CSE115,Programming Language I,3,A,Fall2022
CSE115L,Programming Language I Lab,1,B,Fall2022
ANT101,Anthropology,3,B+,Fall2022
CSE173,Discrete Mathematics,3,B,Spring2023
MAT130,Calculus II,3,D,Spring2023
EEE141,Electrical Circuits I,3,W,Spring2023
ECO101,Intro to Microeconomics,3,C+,Spring2023
CHE101L,Chemistry I Lab,1,W,Spring2023
CSE215,Programming Language II,3,W,Summer2023
MAT250,Calculus III,3,W,Summer2023
HIS101,Bangladesh History,3,C,Summer2023
PHY107L,Physics I Lab,1,W,Summer2023
CSE215,Programming Language II,3,W,Fall2023
MAT250,Calculus III,3,C,Fall2023
CSE299,Junior Design Project,1,C,Fall2023
CSE215,Programming Language II,3,W,Spring2024
CSE215L,Programming Language II Lab,1,B,Spring2024
CSE225L,Data Structures & Algorithms Lab,1,W,Spring2024
CSE215,Programming Language II,3,B+,Summer2024
CSE225L,Data Structures & Algorithms Lab,1,A,Summer2024
PHY108L,Physics II Lab,1,A,Summer2024
