course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B+,Spring2021
CSE115L,Programming Language I Lab,1,A-,Spring2021
MAT116,Pre-Calculus,3,A,Spring2021
CSE231L,Digital Logic Design Lab,1,A,Spring2021
ECO101,Intro to Microeconomics,3,B-,Spring2021
CSE173,Discrete Mathematics,3,B-,Summer2021
MAT120,Calculus I,3,A,Summer2021
ENV203,Environmental Studies,3,A,Summer2021
BIO103,Biology I,3,A,Summer2021
EEE452,Engineering Economics,3,B,Summer2021
CSE215,Programming Language II,3,B,Fall2021
CSE215L,Programming Language II Lab,1,A-,Fall2021
MAT130,Calculus II,3,A-,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,A,Fall2021
HIS102,World Civilization,3,A,Fall2021
PHY107,Physics I,3,A-,Fall2021
PHY107L,Physics I Lab,1,B,Fall2021
