course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B-,Fall2019
CSE115,Programming Language I,3,C,Fall2019
CSE115L,Programming Language I Lab,1,B,Fall2019
PHY107L,Physics I Lab,1,B+,Fall2019
CSE299,Junior Design Project,1,W,Fall2019
CSE173,Discrete Mathematics,3,B+,Spring2020
MAT130,Calculus II,3,C-,Spring2020
HIS101,Bangladesh History,3,C+,Spring2020
CSE215,Programming Language II,3,B,Summer2020
MAT250,Calculus III,3,C+,Summer2020
POL101,Intro to Political Science,3,C,Summer2020
CSE225,Data Structures & Algorithms,3,D,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,C+,Fall2020
CSE215L,Programming Language II Lab,1,D+,Fall2020
BIO103L,Biology I Lab,1,B,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,C-,Fall2020
PHY108L,Physics II Lab,1,A-,Fall2020
CSE231,Digital Logic Design,3,C-,Spring2021
CSE231L,Digital Logic Design Lab,1,B-,Spring2021
CSE231L,Digital Logic Design Lab,1,B+,Spring2021
MAT125,Linear Algebra,3,W,Spring2021
MAT350,Complex Variables,3,B+,Spring2021
CSE332,Computer Organization & Architecture,3,D+,Summer2021
CSE299,Junior Design Project,1,B,Summer2021
CSE145,Introduction to Artificial Intelligence,3,A-,Summer2021
EEE111,Analog Electronics I,3,A-,Summer2021
EEE111L,Analog Electronics I Lab,1,C+,Summer2021
CSE311,Database Management Systems,3,B-,Fall2021
CSE311L,Database Management Systems Lab,1,B,Fall2021
CSE323,Operating Systems Design,3,C-,Fall2021
