course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,C-,Summer2021
LAW200,Legal Environment of Business,3,C+,Summer2021
ECO101,Intro to Microeconomics,3,B,Summer2021
MIS107,Introduction to Computers,3,C+,Summer2021
BUS251,Business Communication,3,C,Summer2021
ECO104,Intro to Macroeconomics,3,A,Fall2021
ACT201,Intro to Financial Accounting,3,C+,Fall2021
MGT368,Entrepreneurship,3,B,Fall2021
INB372,International Business,3,C+,Fall2021
MGT212,Principles of Management,3,B,Fall2021
PHI401,Ethics / Philosophy,3,C,Spring2022
ACT202,Intro to Managerial Accounting,3,A,Spring2022
BEN205,Bengali Literature,3,B-,Spring2022
ENG105,Advanced Composition,3,B,Spring2022
MIS207,Management Information Systems,3,D+,Summer2022
MKT202,Introduction to Marketing,3,C,Summer2022
PAD201,Public Administration,3,W,Summer2022
SOC101,Intro to Sociology,3,B,Summer2022
PAD201,Public Administration,3,B-,Fall2022
POL101,Intro to Political Science,3,A,Fall2022
ENV107,Environmental Science,3,F,Fall2022
