course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,A-,Fall2020
LAW200,Legal Environment of Business,3,A-,Fall2020
MKT202,Introduction to Marketing,3,B+,Fall2020
MIS107,Introduction to Computers,3,A,Fall2020
ECO101,Intro to Microeconomics,3,A,Fall2020
MIS207,Management Information Systems,3,B+,Spring2021
MGT212,Principles of Management,3,C+,Spring2021
MGT368,Entrepreneurship,3,A,Spring2021
ACT201,Intro to Financial Accounting,3,A-,Spring2021
PHI401,Ethics / Philosophy,3,B-,Spring2021
INB372,International Business,3,A-,Summer2021
POL101,Intro to Political Science,3,A,Summer2021
ECO104,Intro to Macroeconomics,3,B,Summer2021
BEN205,Bengali Literature,3,B,Summer2021
CHN101,Chinese Language,3,A,Summer2021
POL104,Political Science,3,A,Summer2021
PBH101,Public Health,3,B+,Fall2021
PBH101L,Public Health Lab,1,A-,Fall2021
SOC101,Intro to Sociology,3,A-,Fall2021
ANT101,Anthropology,3,B+,Fall2021
BIO103,Biology I,3,A,Fall2021
BIO103L,Biology I Lab,1,A-,Fall2021
GEO205,Geography,3,B+,Fall2021
HIS103,History of South Asia,3,B+,Spring2022
MKT344,Consumer Behaviour,3,A,Spring2022
HIS102,World Civilization,3,B+,Spring2022
HIS101,Bangladesh History,3,B,Spring2022
MKT337,Promotional Management,3,B,Spring2022
HIS205,Modern History,3,A,Spring2022
ACT202,Intro to Managerial Accounting,3,B+,Summer2022
MKT460,Strategic Marketing,3,A-,Summer2022
MKT412,Services Marketing,3,A-,Summer2022
MKT417,Export-Import Management,3,A,Summer2022
MKT465,Brand Management,3,A,Summer2022
MKT330,Retail Management,3,A,Summer2022
MKT475,Marketing Analytics,3,A,Fall2022
MKT382,International Marketing,3,A,Fall2022
MKT450,Marketing Channels,3,A,Fall2022
MKT445,Sales Management,3,A,Fall2022
MKT470,Marketing Research,3,A,Fall2022
MKT355,Agricultural Marketing,3,B+,Fall2022
BUS498,Internship,4,B,Spring2023
