course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D,Fall2020
CSE115,Programming Language I,3,A,Fall2020
CSE115L,Programming Language I Lab,1,B,Fall2020
CSE299,Junior Design Project,1,A,Fall2020
CSE173,Discrete Mathematics,3,B+,Spring2021
MAT130,Calculus II,3,B-,Spring2021
CSE331L,Microprocessor Interfacing Lab,1,B+,Spring2021
CSE101,Introduction to Python Programming,3,B+,Spring2021
ENG111,Public Speaking,3,F,Spring2021
CSE215,Programming Language II,3,C+,Summer2021
CSE215L,Programming Language II Lab,1,W,Summer2021
MAT250,Calculus III,3,C-,Summer2021
CSE311L,Database Management Systems Lab,1,B-,Summer2021
EEE141,Electrical Circuits I,3,D+,Summer2021
EEE141L,Electrical Circuits I Lab,1,B-,Summer2021
CSE226,Fundamentals of Vibe Coding,3,A-,Summer2021
CSE225,Data Structures & Algorithms,3,B,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,D+,Fall2021
CSE215L,Programming Language II Lab,1,C,Fall2021
PHY108L,Physics II Lab,1,A,Fall2021
CSE231,Digital Logic Design,3,F,Spring2022
CSE231L,Digital Logic Design Lab,1,C-,Spring2022
CSE425,Concepts of Programming Languages,3,C-,Spring2022
BIO103,Biology I,3,B+,Spring2022
BIO103L,Biology I Lab,1,B,Spring2022
CSE231,Digital Logic Design,3,B,Summer2022
CSE311,Database Management Systems,3,B-,Summer2022
ECO104,Intro to Macroeconomics,3,C,Summer2022
CSE332,Computer Organization & Architecture,3,C+,Fall2022
CSE327,Software Engineering,3,D,Fall2022
ENG111,Public Speaking,3,D+,Fall2022
CSE323,Operating Systems Design,3,F,Spring2023
CSE331,Microprocessor Interfacing,3,B+,Spring2023
HIS102,World Civilization,3,C,Spring2023
CSE421,Machine Learning,3,D,Spring2023
POL104,Political Science,3,C,Spring2023
CSE323,Operating Systems Design,3,C+,Summer2023
CSE373,Design & Analysis of Algorithms,3,D+,Summer2023
MAT350,Complex Variables,3,B-,Summer2023
CSE471,Compiler Design,3,C,Summer2023
HIS201,Modern History,3,A-,Summer2023
EEE111,Analog Electronics I,3,B,Fall2023
EEE111L,Analog Electronics I Lab,1,B,Fall2023
EEE111L,Analog Electronics I Lab,1,B,Fall2023
EEE452,Engineering Economics,3,C+,Fall2023
PHI201,Logic,3,B+,Fall2023
