course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B-,Spring2019
MAT116,Pre-Calculus,3,A,Spring2019
CSE173,Discrete Mathematics,3,B,Summer2019
MAT120,Calculus I,3,D+,Summer2019
CSE215,Programming Language II,3,F,Fall2019
MAT130,Calculus II,3,C+,Fall2019
PHY108,Physics II,3,B-,Fall2019
PHY108L,Physics II Lab,1,A,Fall2019
CSE215,Programming Language II,3,B-,Spring2020
CSE215L,Programming Language II Lab,1,B,Spring2020
MAT250,Calculus III,3,C+,Spring2020
EEE452,Engineering Economics,3,B+,Spring2020
