course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,W,Spring2020
MAT116,Pre-Calculus,3,C-,Spring2020
SOC101,Intro to Sociology,3,C,Spring2020
MAT125,Linear Algebra,3,B-,Spring2020
MAT120,Calculus I,3,C,Summer2020
CSE115,Programming Language I,3,C-,Summer2020
CSE231L,Digital Logic Design Lab,1,D,Summer2020
CSE173,Discrete Mathematics,3,C+,Fall2020
MAT130,Calculus II,3,B,Fall2020
CSE145,Introduction to Artificial Intelligence,3,C,Fall2020
CSE215,Programming Language II,3,C+,Spring2021
CSE215L,Programming Language II Lab,1,B-,Spring2021
MAT250,Calculus III,3,C-,Spring2021
CSE299,Junior Design Project,1,C,Spring2021
CSE225,Data Structures & Algorithms,3,A,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,D+,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,A-,Summer2021
CSE115L,Programming Language I Lab,1,A-,Summer2021
HIS101,Bangladesh History,3,W,Summer2021
PHY108,Physics II,3,B,Summer2021
PHY108L,Physics II Lab,1,W,Summer2021
CSE231,Digital Logic Design,3,A,Fall2021
CSE311,Database Management Systems,3,B+,Fall2021
CSE311L,Database Management Systems Lab,1,B,Fall2021
ENG105,Advanced Composition,3,A,Fall2021
CHE101L,Chemistry I Lab,1,C+,Fall2021
BIO103,Biology I,3,C+,Fall2021
BIO103L,Biology I Lab,1,B-,Fall2021
CSE332,Computer Organization & Architecture,3,A-,Spring2022
CSE327,Software Engineering,3,A,Spring2022
CEE110,Engineering Drawing,1,C,Spring2022
ENG111,Public Speaking,3,B,Spring2022
HIS102,World Civilization,3,B+,Spring2022
CSE323,Operating Systems Design,3,A-,Summer2022
CSE331,Microprocessor Interfacing,3,C,Summer2022
CSE331L,Microprocessor Interfacing Lab,1,B,Summer2022
CHE101,Chemistry I,3,C-,Summer2022
PHY107,Physics I,3,D,Summer2022
PHY107L,Physics I Lab,1,B,Summer2022
MAT361,Discrete Mathematics II,3,B,Summer2022
