course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,C+,Fall2019
LAW200,Legal Environment of Business,3,C-,Fall2019
ENG103,Intermediate Composition,3,B+,Fall2019
MKT202,Introduction to Marketing,3,A-,Fall2019
ECO101,Intro to Microeconomics,3,C+,Fall2019
MGT212,Principles of Management,3,C-,Spring2020
BUS251,Business Communication,3,W,Spring2020
ACT201,Intro to Financial Accounting,3,B,Spring2020
INB372,International Business,3,B,Spring2020
MGT368,Entrepreneurship,3,A-,Summer2020
MIS207,Management Information Systems,3,D+,Summer2020
ECO104,Intro to Macroeconomics,3,W,Summer2020
ENG105,Advanced Composition,3,A-,Summer2020
ENG115,English Literature,3,D,Fall2020
PHI401,Ethics / Philosophy,3,B-,Fall2020
BUS251,Business Communication,3,C,Fall2020
BEN205,Bengali Literature,3,D+,Fall2020
ACT202,Intro to Managerial Accounting,3,B-,Spring2021
POL104,Political Science,3,C,Spring2021
POL101,Intro to Political Science,3,B,Spring2021
GEO205,Geography,3,A-,Summer2021
BIO103,Biology I,3,B-,Summer2021
BIO103L,Biology I Lab,1,F,Summer2021
SOC101,Intro to Sociology,3,A,Summer2021
ECO104,Intro to Macroeconomics,3,B,Fall2021
HIS103,History of South Asia,3,D,Fall2021
ECO201,Intermediate Microeconomics,3,C-,Fall2021
HIS205,Modern History,3,A-,Fall2021
ECO204,Intermediate Macroeconomics,3,B+,Fall2021
ECO304,International Economics,3,F,Spring2022
ECO354,Advanced Microeconomics,3,C,Spring2022
ECO301,Monetary Economics,3,A,Spring2022
ECO328,Econometrics,3,B+,Spring2022
ECO348,Mathematical Economics,3,A,Spring2022
ECO410,Development Economics,3,F,Summer2022
ECO317,Public Economics,3,A,Summer2022
ECO415,Public Finance,3,B+,Summer2022
ECO304,International Economics,3,B,Fall2022
ECO244,Economic Development,3,A,Fall2022
ECO450,Game Theory,3,W,Fall2022
ECO460,International Trade,3,B+,Fall2022
ECO410,Development Economics,3,B-,Spring2023
ECO450,Game Theory,3,A,Spring2023
ECO441,Labor Economics,3,B,Spring2023
BUS498,Internship,4,W,Spring2024
